Source,Target,Weight
PKU,KGP,3
MDN,SLB,1
SLB,CDGR,1
CDGR,GBA,1
GBA,VSU,1
VSU,BQA,4
ADRA,SNTD,1
SNTD,BJE,1
BCT,DDR,1
BVI,PLG,1
PLG,BL,1
BL,NVS,4
NVS,ST,4
ST,BH,7
BH,BRC,7
KGP,TATA,3
TATA,CKP,3
RIG,CPH,1
CPH,BSP,2
BYT,R,2
BSL,NDB,1
NDB,ST,5
ANND,ADI,5
ADI,VG,5
SUNR,RJT,2
RJT,HAPA,2
HAPA,JAM,5
JAM,LPJ,1
LPJ,PBR,1
ST,AKV,4
AKV,BRC,4
BRC,GDA,2
GDA,DHD,2
DHD,RTM,2
RTM,KOTA,3
KOTA,SWM,5
SWM,BTE,1
BTE,NZM,1
NZM,GZB,1
GZB,MTC,1
MTC,RK,1
RK,HW,3
NGP,KATL,3
KATL,NRKR,1
PAR,MTY,3
MTY,AMLA,3
BZU,HBJ,1
HBJ,SJP,2
SJP,BCH,2
MKC,UJN,2
UJN,DWX,2
DWX,INDB,4
ND,ANND,4
ANND,BRC,6
KOTA,MTJ,1
MTJ,NZM,3
DWX,MKC,1
MKC,SJP,1
SJP,HBJ,1
ET,BZU,3
PAR,KATL,2
KATL,PAR,2
BZU,ET,3
SJP,MKC,1
MKC,DWX,2
ST,BL,3
BL,BVI,1
BVI,DDR,2
DDR,BCT,2
SRC,KGP,2
MDN,VSU,2
JSG,CPH,1
DURG,G,5
WR,BD,4
AK,MKU,4
JL,NDB,4
VG,RJT,1
GDL,JLR,1
JLR,UA,1
UA,JDH,1
JDH,WSJ,1
WSJ,PBR,1
BCT,BVI,2
BVI,ST,2
BRC,RTM,2
RTM,NAD,4
NAD,KOTA,1
KOTA,NDLS,1
BCT,ADH,1
ADH,BVI,1
VAPI,BL,2
BL,ST,3
SWM,MTJ,1
BRC,DHD,1
DHD,MGN,1
MGN,RTM,1
NAD,VMA,2
VMA,CMU,1
CMU,SVA,1
SVA,SGZ,1
SGZ,BWM,2
BWM,RMA,2
RMA,KOTA,2
SWM,DPA,3
NLR,BZA,1
BZA,WL,2
WL,MCI,1
PAR,BZU,2
SEH,SJP,1
BCH,UJN,1
VMA,SGZ,1
JP,DPA,3
DPA,SWM,2
SWM,KOTA,2
KOTA,BWM,1
BWM,SGZ,1
SGZ,VMA,1
VMA,NAD,1
NAD,UJN,4
UJN,BCH,1
BCH,SJP,1
SJP,SEH,2
SEH,BIH,2
BIH,BPL,2
BZU,PAR,1
MCI,KZJ,1
KZJ,KCG,1
KCG,JCL,1
DHNE,GTL,2
GTL,ATP,3
DMM,HUP,3
HUP,BNC,1
BNC,SBC,4
SBC,MYA,1
MYA,MYS,1
GGN,AWR,1
AWR,GADJ,1
BVI,BL,2
MSH,UJA,4
UJA,CHP,1
CHP,PNU,1
PNU,ABR,7
ABR,SOH,2
SOH,JWB,1
JWB,FA,2
FA,RANI,3
RANI,MJ,3
MJ,SOD,1
SOD,BER,1
BER,AII,2
UDZ,RPZ,1
RPZ,MVJ,1
MVJ,FAN,1
FAN,KIN,1
KIN,COR,1
COR,BHL,2
BHL,MDL,1
MDL,GBP,1
GBP,BJNR,1
BJNR,NSD,1
NSD,AII,1
KSG,FL,3
FL,JP,4
JP,FL,7
FL,KSG,5
AII,NSD,2
NSD,BJNR,2
BJNR,GBP,1
GBP,MDL,1
MDL,BHL,1
COR,KIN,2
KIN,FAN,1
FAN,MVJ,2
MVJ,RPZ,2
RPZ,UDZ,3
BBS,DNKL,4
DNKL,TLHD,2
TLHD,ANGL,3
ANGL,SBP,1
TIG,KBJ,4
KBJ,KRAR,3
KRAR,R,1
NGP,BSL,2
ADI,DHG,1
DHG,SIOB,1
SIOB,BCOB,3
BCOB,GIMB,3
JUC,JRC,8
JRC,PGW,3
PGW,LDH,1
LDH,RPJ,1
RPJ,UMB,3
UMB,YJUD,3
YJUD,SRE,6
SRE,RK,5
RK,LRJ,3
LRJ,NBD,3
NBD,NGG,1
NGG,DPR,1
DPR,MB,1
MB,RMU,2
RMU,BE,2
SPN,ROZA,1
ROZA,HRI,1
HRI,BLM,3
BLM,LKO,1
LKO,BCN,2
BCN,RBL,2
RBL,JAIS,1
JAIS,GNG,1
GNG,AME,2
AME,PBH,3
PBH,BSE,1
BSE,JNH,1
JNH,BOY,1
BOY,BSB,1
BSB,KEI,2
KEI,MGS,2
MGS,ZNA,2
ZNA,DLN,3
DLN,GMR,1
GMR,BXR,1
BXR,DURE,4
DURE,ARA,2
BKP,MKA,1
ASN,RNG,2
RNG,DGR,1
LNL,PNVL,1
KT,KUDA,1
UD,MULK,1
MULK,MAJN,1
HWH,BDC,3
BDC,BWN,4
BWN,GKH,1
GKH,BHP,1
AZ,SDI,1
SDI,MGAE,1
MGAE,NHT,1
NHT,RPH,2
AMP,BHP,2
BHP,BWN,4
BWN,BDC,3
BDC,HWH,1
KIR,LAV,1
LAV,KDPR,1
KDPR,HCR,4
HCR,BKRD,2
BKRD,SM,2
SM,MLDT,4
MLDT,GZM,2
GZM,JMQ,2
JMQ,KTJ,2
KTJ,CMX,2
CMX,NFK,2
NFK,SXP,1
SXP,DGLE,2
DGLE,BDBP,2
BDBP,NILE,2
NILE,SPLE,2
SPLE,AHN,2
AHN,JRLE,2
JRLE,GALE,2
GALE,MGLE,2
MGLE,MPLR,1
MPLR,ACLE,1
ACLE,AZ,2
AZ,LCAE,2
LCAE,KGLE,2
KGLE,BZLE,2
BZLE,SALE,2
SALE,KWAE,2
KWAE,PSAE,1
PSAE,NDAE,1
NDAE,ABKA,2
ABKA,GPAE,2
GPAE,SOAE,1
SOAE,BGAE,2
BGAE,JIT,2
JIT,KMAE,2
KMAE,DMLE,2
DMLE,KJU,2
KJU,TBAE,2
TBAE,BSAE,2
BSAE,BDC,2
BDC,CNS,2
CNS,SHE,1
SHE,HWH,1
BEAS,KRE,2
KRE,JUC,2
PGW,PHR,3
PHR,LDH,3
LDH,KNN,2
KNN,GVG,2
GVG,SIR,2
SIR,RPJ,3
RPJ,UBC,2
UBC,UMB,4
UMB,JUDW,2
JUDW,YJUD,4
MB,RJK,1
RJK,CH,1
CH,AO,2
AO,PMR,1
PMR,TLH,1
TLH,SPN,1
SPN,AJI,1
AJI,HRI,1
BLM,SAN,1
SAN,AMG,1
AMG,LKO,3
LKO,HGH,1
HGH,AKJ,1
AKJ,NHH,1
NHH,MFKA,2
MFKA,SLN,3
SLN,LBA,1
LBA,KEPR,1
KEPR,HRPG,2
HRPG,SKN,2
SKN,JOP,1
JOP,ZBD,2
ZBD,KSF,1
KSF,PDRD,2
PDRD,BTP,2
BTP,SOP,1
SOP,BSB,2
MGS,KCA,1
KCA,SLD,1
SLD,DHA,1
DHA,ZNA,1
DLN,BWH,2
BWH,GMR,2
GMR,CSA,2
CSA,BXR,2
DURE,TWG,2
TWG,RPR,2
RPR,BYN,2
BYN,BEA,2
BEA,ARA,1
ARA,BTA,1
BTA,DNR,1
PNC,FUT,7
FUT,BKP,2
MKA,HTZ,6
HTZ,BRYA,5
BRYA,LKR,4
LKR,KIUL,8
KIUL,MNP,2
MNP,JMU,2
JMU,GHR,3
GHR,JAJ,4
JAJ,STL,3
STL,JSME,3
JSME,MUW,1
MUW,MDP,3
MDP,VDS,4
VDS,JMT,4
JMT,CRJ,5
CRJ,RNPR,2
RNPR,STN,1
STN,ASN,1
RNG,UDL,2
UDL,OYR,2
OYR,DGR,2
DGR,PAN,1
PAN,MNAE,2
MNAE,KAN,1
KAN,BWN,1
CNS,CGR,8
CGR,SHE,1
SHE,SRP,15
SRP,HWH,1
BWN,BHP,2
BHP,SNT,1
SNT,RPH,1
RPH,MRR,1
MRR,PKR,1
PKR,BHW,1
BHW,TPH,1
TPH,SBG,1
SBG,MZC,1
MZC,PPT,1
PPT,SVRP,1
SVRP,CLG,1
CLG,EKC,2
EKC,GGA,2
GGA,BGP,1
BGP,AKN,1
AKN,SGG,1
SGG,BUP,1
BUP,JMP,1
GEDE,KOAA,1
ANVT,GZB,4
BE,HRI,1
HRI,LKO,1
MGS,SLD,1
SLD,ZNA,1
BEA,KRS,1
KRS,ARA,1
ARA,KUA,2
KUA,KWR,1
KWR,PAIL,1
PAIL,BTA,1
BTA,SDE,1
SDE,NEO,1
NEO,DNR,2
DNR,PWS,2
PWS,PNBE,1
RJPB,GZH,2
GZH,PNC,2
FUT,HDE,1
HDE,KOO,1
KOO,KWO,2
KWO,BKP,2
BKP,ATL,2
ATL,BARH,2
BARH,PHK,4
PHK,MOR,3
MOR,MKA,3
KIUL,KJH,2
KJH,AHA,3
AHA,DRH,2
DRH,DRTP,2
DRTP,JMP,2
JMP,RPUR,3
RPUR,BUP,3
BUP,SGG,4
SGG,AKN,3
AKN,MPY,1
MPY,NAT,1
NAT,BGP,2
BGP,SBO,2
SBO,GGA,2
GGA,EKC,2
EKC,CLG,2
CLG,BKSL,1
BKSL,SVRP,1
SVRP,PPT,2
PPT,MZC,2
MZC,SBG,2
SBG,TLJ,1
TLJ,TPH,1
TPH,BHW,2
BHW,KLP,1
KLP,PKR,1
PKR,RJG,1
RJG,BSBR,1
BSBR,MRR,1
MRR,CTR,1
CTR,NHT,1
RPH,MLV,1
MLV,SNT,1
BWN,DAKE,2
DAKE,BNXR,1
BNXR,SDAH,27
PTPL,KOAA,1
NOQ,NCB,5
NCB,GDX,1
GDX,FLK,1
FLK,DQG,2
DQG,NMX,1
NMX,JPE,1
JPE,RQJ,1
RQJ,BLK,1
BLK,NJP,1
NJP,AUB,2
AUB,KNE,2
KNE,DLK,2
DLK,BOE,2
BOE,AZR,2
AZR,KDPR,1
MLDT,NFK,5
NFK,DGLE,1
DGLE,NILE,1
NILE,JRLE,1
JRLE,AZ,1
AZ,KGLE,1
ABKA,BDC,1
BDC,NH,2
NH,SDAH,1
KOAA,NH,2
NH,BWN,1
ASN,CRJ,5
CRJ,MDP,4
MDP,JSME,5
JSME,JAJ,5
JAJ,LKR,1
LKR,BJU,1
DBG,KML,1
KML,JGA,1
JGA,JNR,1
JNR,SMI,1
JBN,FBG,1
FBG,ARQ,1
ARQ,PRNA,1
PRNA,KIR,1
KIR,KDPR,1
HCR,SM,1
NFK,PKR,4
PKR,RPH,3
RPH,BHP,2
BWN,NH,1
NH,KOAA,2
KOAA,BWN,1
BHP,RPH,1
RPH,PKR,2
PKR,NFK,2
NFK,MLDT,6
MLDT,EKI,1
EKI,GZO,2
GZO,BNDP,1
BNDP,GRMP,1
GRMP,BLGT,1
BLGT,GRMP,1
GRMP,BNDP,1
BNDP,GZO,1
GZO,EKI,1
EKI,MLDT,1
BWN,KOAA,3
SMI,JNR,1
JNR,KML,1
KML,DBG,1
DBG,SPJ,1
SPJ,DSS,1
DSS,BJU,1
BJU,KIUL,1
SDAH,BNXR,22
BNXR,NH,1
NH,BDC,2
DGR,RNG,1
JAJ,BJU,2
SPJ,HYT,2
HYT,LSI,2
DBG,SKI,1
SKI,MBI,1
MBI,RJA,1
RJA,JYG,1
RGD,NLD,1
NLD,POE,1
POE,BEHS,1
BEHS,WENA,1
WENA,HRT,1
HRT,BKP,1
BKP,KWO,1
KWO,KOO,1
KOO,FUT,1
FUT,PNC,1
PNC,GZH,1
GZH,RJPB,1
FUT,KOO,4
BKP,HRT,1
HRT,WENA,1
WENA,BEHS,1
BEHS,POE,1
POE,NLD,1
NLD,RGD,1
KOTA,IDG,1
IDG,SWM,1
SWM,NNW,1
NNW,GGC,1
GGC,HAN,1
HAN,BXN,1
BXN,BTE,1
BTE,MTJ,1
RKM,TDL,1
TDL,CNB,1
CNB,LKO,3
LKO,NHH,2
NHH,SLN,1
ZNA,BWH,1
BWH,BXR,1
RJPB,PNC,4
BKP,HTZ,1
HTZ,KIUL,1
JMP,BUP,3
SGG,BGP,3
BGP,KKTA,1
KKTA,HPLE,1
HPLE,DWLE,1
DWLE,PNSA,1
PNSA,BHLE,1
BHLE,TELY,1
TELY,MRHA,1
MRHA,BAKA,1
DHN,TET,1
TET,GMO,1
HZD,PSB,1
PSB,KQR,1
GAYA,JHD,1
JHD,TEA,1
TEA,PNBE,1
BSB,CAR,1
CAR,SKGH,2
SKGH,LUSA,2
LUSA,RBGJ,1
RBGJ,CUK,2
CUK,CPU,1
CPU,OBR,1
OBR,SGRL,1
PHK,MKA,1
KIUL,RMPR,1
RMPR,DNRE,1
DNRE,UREN,1
UREN,KJH,1
AHA,MSDN,1
MSDN,DRH,1
DRH,JMP,1
BUP,KPRD,2
KPRD,SGG,1
AKN,NAT,1
AKN,BGP,1
CLG,SVRP,1
SBG,TPH,1
BHW,NFK,4
DGHA,KATI,1
TMZ,PKU,2
ADRA,ASN,1
ASN,UDL,1
UDL,DGR,1
DGR,RPH,1
BDC,ABKA,1
ABKA,NDAE,1
NDAE,KWAE,2
KWAE,SALE,1
SALE,BZLE,1
BZLE,KGLE,1
KGLE,AZ,1
AZ,JRLE,1
JRLE,NILE,1
NILE,DGLE,1
DGLE,NFK,1
NFK,KTJ,1
KTJ,MLDT,1
JAJ,KIUL,2
KIUL,BJU,1
BJU,SPJ,3
SV,BTT,2
BTT,DEOS,2
LKO,RBL,2
RBL,GNG,1
PBH,BSB,1
ARA,PNBE,2
PNC,KIUL,1
KIUL,AHA,3
AHA,JMP,3
JMP,BGP,1
BGP,SBG,1
SBG,BHW,3
RXL,BGU,1
BGU,SMI,1
SMI,RUSD,1
RUSD,MFP,1
GCT,NDJ,2
NDJ,ARJ,2
BSB,JNU,1
JNU,SHG,3
SHG,ABP,3
ABP,GGJ,2
GGJ,FD,1
FD,RDL,2
RDL,BBK,2
LKO,AMG,1
AMG,HRI,1
HRI,SPN,2
SPN,AO,1
AO,CH,1
CH,MB,1
MB,AMRO,4
AMRO,HPU,3
HPU,PKW,2
PKW,GZB,2
GZB,ANVT,3
GZB,PKW,2
PKW,HPU,2
HPU,AMRO,2
AMRO,MB,2
MB,CH,1
AO,SPN,1
SPN,HRI,2
HRI,AMG,1
BBK,RDL,1
RDL,FD,1
FD,AY,1
AY,GGJ,1
GGJ,ABP,1
ABP,SHG,1
SHG,JNU,1
JNU,BSB,2
MFP,RUSD,1
RUSD,SMI,1
SMI,BGU,1
BGU,RXL,1
DLI,SZM,2
SZM,NUR,1
NUR,SNP,1
SNP,GNU,1
GNU,SMK,1
SMK,PNP,1
PNP,KUN,4
KUN,KKDE,4
KKDE,UMB,3
PGW,JRC,3
JRC,TDO,2
TDO,DZA,3
DZA,MEX,3
MEX,PTKC,3
PTKC,SJNP,1
SJNP,MDPB,2
MDPB,KTHU,2
KTHU,CHNR,1
CHNR,CKDL,2
CKDL,HRNR,2
HRNR,GHGL,2
GHGL,SMBX,2
SMBX,VJPJ,3
VJPJ,BBMN,2
BBMN,JAT,2
JAT,MNWL,1
MNWL,UHP,1
UHP,SVDK,3
DEE,DLI,1
DLI,DSA,12
DSA,GZB,1
HPU,GMS,1
GMS,GJL,1
GJL,MNDR,1
MNDR,CPS,1
CPS,HLDR,1
HLDR,BJO,1
BJO,MZM,1
MZM,NBD,1
NBD,LRJ,3
LRJ,JWP,1
JWP,HW,4
HW,RWL,2
RWL,DWO,1
DWO,DDN,1
DLI,KRJ,1
TDL,SKB,1
SKB,CNB,1
MGS,DLN,2
DLN,BXR,2
JMP,SGG,1
BGP,CLG,2
CLG,SBG,2
MLDT,BOE,1
JPE,DQG,1
DQG,FLK,1
FLK,NCB,1
NOQ,GOGH,1
GOGH,FKM,1
FKM,KOJ,2
NBQ,BNGN,3
BNGN,BJF,2
BJF,BPRD,1
BPRD,NLV,1
NLV,RNY,2
GHY,DGU,2
DGU,JID,1
JID,CPK,3
CPK,KWM,2
KWM,JMK,2
JMK,HJI,2
HJI,LKA,2
LKA,LMG,2
LMG,DPU,1
DPU,DMV,1
DMV,BXJ,1
BXJ,FKG,1
FKG,MXN,1
MXN,SLGR,1
SLGR,BOJ,1
BOJ,NTSK,1
NTSK,DBRG,1
SSA,DING,1
DING,BHT,1
BHT,ADR,1
ADR,HSR,1
HSR,STD,3
STD,HNS,3
HNS,BWK,1
BWK,BNW,3
BNW,KLNK,2
KLNK,ROK,2
ROK,SPZ,1
SPZ,BGZ,1
SSB,DKZ,2
DKZ,DSB,3
DSB,NDLS,4
NDLS,CSB,6
CSB,TKJ,6
CDG,DKT,1
DKT,UMB,1
UMB,SHDM,1
SHDM,KKDE,1
KKDE,NLKR,1
NLKR,KUN,1
KUN,GRA,2
GRA,PNP,2
SNP,DEE,1
PRG,PFM,4
PFM,LGO,1
LGO,KHNM,2
KHNM,GRMR,2
GRMR,UCR,1
UCR,JPD,1
JPD,DMW,1
DMW,LLJ,1
LLJ,RRS,1
RRS,BQP,1
BQP,ON,1
LKU,RUPC,1
RUPC,BLQR,1
BLQR,RMU,1
RMU,MB,3
MB,NBD,2
LRJ,HW,2
HW,DDN,1
CNB,CPA,4
CPA,KAP,1
KAP,KJN,1
KJN,GHJ,1
GHJ,FGR,1
FGR,FBD,1
FBD,BGQ,1
BGQ,MNQ,1
MNQ,SKB,1
SKB,TDL,2
ALJN,ANVT,2
ALD,SFG,1
SFG,BMU,1
BMU,MRE,1
MRE,SYWN,1
SYWN,MNJ,1
MNJ,BRE,1
BRE,SJT,1
SJT,SRO,1
SRO,KGA,1
KGA,FYZ,1
FYZ,FTP,1
CNB,PNK,2
PNK,RURA,2
RURA,JJK,2
JJK,PHD,2
PHD,BNT,2
BNT,ETW,2
ETW,JGR,1
JGR,SKB,1
SKB,FZD,2
TDL,HRS,1
HRS,ALJN,2
ALJN,KRJ,2
KRJ,KJY,2
KJY,BSC,1
BSC,HPU,1
HPU,MTC,2
BOY,SAW,1
SAW,JNH,1
JNH,BSE,1
BSE,DND,1
DND,PBH,1
AME,GNG,1
GNG,KCJ,1
KCJ,RBL,1
RBL,HCP,1
HCP,BCN,1
BCN,LKO,2
RBL,LMN,1
LMN,UCR,1
UCR,PQN,1
PQN,GRMR,1
GRMR,KHNM,1
KHNM,PFM,1
PFM,PRG,3
PRG,ALD,2
FD,SLW,1
SLW,RDL,1
RDL,DYD,1
DYD,BBK,1
LKO,ON,3
BE,MIL,1
MIL,RMU,1
GZB,DLI,2
DLI,DEE,4
DEC,PM,4
PM,GGN,1
GGN,GHH,1
GHH,PTRD,1
PTRD,RE,2
RE,HSI,1
HSI,KRH,3
KRH,AWR,2
AWR,MKH,1
MKH,RHG,1
RHG,BKI,1
BKI,DO,2
DO,GTJT,1
GTJT,GADJ,3
FL,NRI,2
NRI,KSG,1
AII,BER,3
BER,MJ,2
MJ,FA,4
PNU,DISA,1
DISA,BLDI,1
BLDI,DEOR,1
DEOR,RDHP,1
RDHP,SNLR,1
SNLR,SIOB,1
GIMB,AI,1
AI,AJE,1
AJE,BHUJ,1
DKZ,NDLS,2
CPU,RNQ,2
RNQ,DXN,2
DXN,WDM,1
WDM,NUQ,1
NUQ,MQX,1
MQX,GHQ,1
GHQ,GHD,2
GHD,DTO,3
DTO,BRWD,3
CDG,SASN,4
SASN,NMDA,1
NMDA,LDH,1
JAT,UHP,2
ALD,PRG,1
PFM,RMC,1
RMC,LGO,1
GRMR,PQN,1
PQN,UCR,1
UCR,LMN,1
LMN,RBL,1
RBL,BCN,1
LKO,SAN,1
SAN,HRI,1
SPN,BE,1
BE,RMU,1
AMRO,GJL,1
GJL,GMS,1
GMS,HPU,1
MTC,MUT,4
MUT,KAT,1
KAT,MOZ,1
MOZ,DBD,1
DBD,SRE,1
UMB,RAA,1
RAA,JUDW,1
SRE,DBD,2
DBD,MOZ,3
MOZ,KAT,2
KAT,MUT,2
MUT,MTC,3
MTC,MDNR,2
MDNR,GZB,1
GZB,DSA,2
DSA,DLI,8
FZR,FZP,3
FZP,GHS,1
GHS,JBD,1
JBD,LDK,1
LDK,FKA,1
FKA,KUKA,1
KUKA,CWDA,1
CWDA,ABS,1
SVDK,UHP,3
UHP,JAT,4
JAT,SMBX,1
SMBX,GHGL,1
GHGL,HRNR,1
HRNR,KTHU,2
KTHU,PTKC,1
PTKC,MEX,1
MEX,DZA,1
DZA,TDO,1
TDO,JRC,1
JRC,LDH,4
RWL,VRH,2
VRH,RKSH,2
SASN,SMRL,1
SMRL,LDH,1
LDH,JGN,1
JGN,MOGA,1
MOGA,TWB,2
TWB,FZR,2
FZR,TWB,2
TWB,MOGA,2
MOGA,JGN,2
JGN,LDH,2
LDH,SMRL,1
SMRL,SASN,1
SASN,CDG,1
LDH,MG,1
MG,MLX,1
MLX,JGN,1
JGN,NNKR,1
NNKR,AJL,1
AJL,MOGA,1
ASR,JNL,1
JNL,BEAS,1
KNN,SIR,1
LRJ,ATMO,3
ATMO,PRI,3
PRI,IKK,3
IKK,JWP,3
HW,MOTC,3
MOTC,RWL,3
RWL,QSR,2
QSR,DWO,2
DWO,HRW,2
HRW,DDN,2
YJUD,JUDW,2
JUDW,RAA,1
RAA,UMB,1
UMB,UBC,4
UBC,RPJ,2
RPJ,PTA,1
PTA,NBA,1
NBA,DUI,1
DUI,BNN,1
BNN,TAPA,1
TAPA,PUL,1
PUL,BCU,1
BCU,BTI,1
BKN,RTGH,1
RTGH,CUR,1
CUR,SDLP,1
SDLP,HSR,1
ROK,PNP,1
FKA,LKW,1
LKW,MKS,1
MKS,BRW,1
BRW,KKP,1
KKP,GJUT,2
GJUT,GNA,1
GNA,BTI,2
BTI,BCU,1
BCU,PUL,1
PUL,TAPA,1
TAPA,BNN,1
BNN,DUI,1
DUI,NBA,1
NBA,PTA,1
PTA,RPJ,1
KKDE,TRR,1
TRR,KUN,1
SNP,NUR,1
NUR,SZM,1
ROK,GHNA,1
GHNA,IRA,1
IRA,PNP,1
BSB,BTP,1
BTP,JNU,1
GGJ,AY,1
AY,FD,2
ETW,SKB,2
AF,IDH,4
IDH,AH,1
AH,BTE,3
BTE,NBI,1
NBI,KL,1
KL,MURD,1
MURD,BKI,1
DO,GADJ,1
SBR,NAC,1
NAC,KMNC,1
MKN,DNA,2
DNA,MTD,2
MTD,GOTN,2
GOTN,JU,1
RMR,KPV,3
KPV,RHN,1
RHN,PLS,1
PLS,MB,3
KSJ,SWRT,1
SWRT,GWA,1
GWA,PTI,1
PTI,DRO,1
DRO,RDN,1
RDN,KMJ,1
KMJ,FBD,1
LJN,BE,1
BE,BC,1
BC,IZN,1
IZN,BPR,1
BPR,BHI,1
BHI,KHH,1
KHH,PBW,1
PBW,LKU,1
LKU,HDW,1
HDW,KGM,1
GKP,BST,1
GD,BNZ,1
TDL,RKM,1
GUNA,RTA,2
RTA,BRRG,2
BRRG,SFY,1
SFY,MKC,1
NAD,RTM,1
RTM,GDA,1
GDA,BRC,1
ANND,MAN,1
SUNR,WKR,2
JAM,KMBL,2
KMBL,DWK,2
DWK,OKHA,2
MFP,CAA,1
CAA,BMKI,1
BMKI,SGL,1
SGL,BTH,1
BTH,NKE,1
NKE,BUG,1
BUG,SBZ,1
SBZ,CPJ,1
CPJ,GKP,1
GKP,PPC,1
PPC,CPJ,1
CPJ,SBZ,1
SBZ,BUG,1
BUG,NKE,1
NKE,BTH,2
BTH,SGL,3
SGL,BMKI,2
BMKI,CAA,2
CAA,MFP,1
SPJ,BJU,2
BJU,JAJ,1
LKU,RPSC,2
RPSC,GUB,2
GUB,BPZ,1
BPZ,KPV,1
KPV,PLS,1
HPU,GZB,1
DEOS,BTT,1
BTT,SRU,1
SRU,LRD,1
LRD,BLTR,1
BLTR,IAA,1
IAA,MAU,2
MAU,DLR,1
DLR,JKN,1
JKN,SDT,1
SDT,ARJ,1
BSB,MUV,1
SIP,ROI,1
ROI,STW,1
STW,BUI,1
BUI,PEP,1
PEP,CBN,1
CBN,KMDR,1
KMDR,YFP,1
ARJ,SRNT,1
SRNT,BCY,1
BOY,JNH,1
JNH,PLP,1
PLP,PRG,1
NYN,SRJ,1
SRJ,BRG,1
BRG,DBR,1
DBR,MKP,1
MKP,MJG,1
MJG,JTW,1
JTW,STA,1
STA,UHR,1
UHR,MYR,2
KTE,CHD,1
CHD,UMR,1
UMR,BRS,1
BRS,SDL,1
SDL,BUH,1
BUH,AAL,2
AAL,APR,2
APR,PND,1
PND,BIG,1
BIG,KGB,1
KGB,USL,1
USL,BSP,2
BSP,BYL,2
BYL,BYT,2
R,BPHB,3
BPHB,BQR,3
BQR,DURG,3
JUC,PGW,1
LDH,DDL,2
DDL,SIR,1
SRE,LRJ,2
SPN,MINJ,1
MINJ,SPC,1
SPC,SCC,1
SCC,MMB,1
MMB,BUW,1
BUW,GD,1
BST,GKP,1
GKP,CPJ,2
CPJ,GH,1
GH,SBZ,1
SBZ,KZA,1
KZA,BUG,1
BUG,HIR,1
HIR,NKE,1
NKE,CAI,1
CAI,BTH,2
CAA,MAI,2
MAI,MTR,1
MTR,MFP,1
MFP,DOL,2
DOL,KPGM,1
KPGM,SPJ,2
MNE,DHT,1
DHT,KFA,1
KFA,SBV,3
SBV,SHC,1
SHTT,JKB,1
JKB,AONI,1
AONI,NGAN,1
NGAN,SCE,1
SCE,CPK,1
KYQ,GLPT,2
GLPT,JPZ,1
JPZ,NBQ,1
NBQ,KOJ,4
KOJ,FKM,3
FKM,SPX,1
SPX,TPK,1
TPK,BSI,1
BSI,GKJ,1
GKJ,GUP,1
GUP,DBB,1
DBB,AGMN,1
AGMN,BXHT,1
BXHT,TFGN,1
TFGN,NCB,1
NCB,APD,1
APD,APDJ,1
LEDO,MRG,1
MRG,DBY,1
DBY,MJN,1
MJN,TSK,1
TSK,NTSK,2
NTSK,DJG,2
DJG,NHK,3
NHK,NAM,2
NAM,BFD,3
BFD,SPK,2
SPK,BOJ,2
BOJ,SFR,2
SFR,LXA,2
LXA,SLGR,1
SLGR,NMT,2
NMT,AGI,3
AGI,NCH,1
NCH,MXN,2
MXN,TTB,2
TTB,KXL,1
KXL,FKG,2
FKG,BXP,1
BXP,SZR,2
SZR,BXJ,2
LMG,LKA,3
LKA,HJI,3
HJI,KWM,2
KWM,CPK,2
JID,NNGE,1
NNGE,GHY,1
KYQ,CGS,2
CGS,RNY,1
RNY,TNL,1
TNL,ULG,1
ULG,DKJR,1
DKJR,RPAN,1
RPAN,VNE,1
VNE,GPZ,1
GPZ,TBH,1
TBH,HMY,1
HMY,GMTO,1
GMTO,NHLN,1
KYQ,RNY,5
RNY,BPRD,3
BPRD,NBQ,3
NBQ,NOQ,1
NJP,KNE,6
KNE,MLDT,1
RPH,SURI,1
SURI,DGR,1
ASN,ADRA,2
ADRA,BQA,2
BQA,MDN,1
MDN,HIJ,1
HIJ,BLS,1
BHC,CTC,1
KUR,SIL,1
SIL,PURI,2
KOJ,NOQ,1
NCB,DQG,1
DQG,NJP,1
KNE,BOE,3
KIR,NNA,2
NNA,THB,1
THB,MNE,1
MNE,KGG,4
BJU,MKA,1
MKA,BARH,2
BARH,BKP,2
ARA,DURE,1
DURE,BXR,1
BXR,DLN,1
DLN,MGS,1
MGS,MZP,1
MZP,ACOI,1
ACOI,STA,2
STA,KTE,5
JBP,PPI,1
ET,HD,2
NK,DVL,1
DVL,IGP,1
LTT,KYN,2
KNW,HD,1
HD,ET,1
PPI,JBP,1
KTE,STA,3
STA,ACOI,2
ACOI,MZP,2
KOO,BKP,3
MLDT,KNE,1
NJP,DQG,2
DQG,NCB,2
NOQ,NBQ,1
NBQ,BPRD,1
BPRD,RNY,1
JAT,PTKC,2
PTKC,JRC,2
LRJ,MB,1
BE,SCC,1
SCC,GD,1
CPJ,NKE,1
SGL,RXL,1
RXL,SMI,1
SMI,DBG,1
KGG,NNA,1
GLPT,KYQ,1
AGTL,ABSA,1
ABSA,DMR,1
DMR,KXJ,1
KXJ,BPB,1
BPB,NHLG,2
NHLG,LMG,1
LMG,GHY,1
RNY,NLV,2
NLV,BPRD,1
FKM,GOGH,1
GOGH,KAMG,1
