Source,Target,Weight
RPH,DGR,1
ASN,ADRA,2
ADRA,BQA,3
BQA,MDN,1
MDN,HIJ,2
HIJ,BLS,2
BLS,CTC,2
VZM,SLO,1
SLO,BZA,1
BZA,GDR,3
GDR,MAS,4
MAS,KPD,1
JTJ,YPR,2
DBG,SPJ,2
SPJ,MFP,5
MFP,HJP,5
HJP,SEE,10
SEE,CPR,5
CPR,SV,5
SV,GKP,1
GKP,LKO,1
LKO,CNB,5
JYG,MBI,2
MBI,SKI,2
SKI,DBG,2
DBG,LSI,5
LSI,HYT,2
HYT,SPJ,2
SPJ,BJU,4
BJU,MKA,1
ARA,BEA,3
BEA,DURE,1
BXR,GMR,1
GMR,MGS,1
CNB,ALJN,2
ALJN,ANVT,1
GZB,CNB,1
ALD,GYN,1
GYN,MUV,1
YPR,HUP,1
HUP,DMM,2
DMM,ATP,3
ATP,GTL,2
RC,BMT,1
BMT,SC,5
SC,KZJ,4
KZJ,RDM,1
BHS,BINA,3
JHS,CNB,1
CNB,LJN,1
BNC,KJM,1
KJM,WFD,2
WFD,MLO,2
MLO,BWT,1
BWT,KPN,1
KPN,JTJ,1
JTJ,VN,4
VN,AB,1
AB,GYM,1
GYM,KPD,2
KPD,MCN,2
MCN,WJR,4
WJR,SHU,1
SHU,AJJ,1
AJJ,TRL,2
TRL,PER,2
GDR,OGL,1
BZA,BPQ,2
NZM,AGC,1
NGP,BPQ,4
BPQ,BZA,1
OGL,GDR,2
MS,TBM,7
TBM,CGL,13
CGL,MLMR,2
MLMR,TMV,4
TMV,VM,4
MDU,VPT,5
VPT,SRT,8
SRT,CVP,8
CVP,TEN,3
TEN,VLY,2
VLY,NCJ,2
NCJ,CAPE,1
CAPE,NCJ,3
NCJ,TEN,2
TEN,MEJ,2
MEJ,CVP,2
CVP,SRT,3
SRT,VPT,2
VPT,MDU,3
MDU,KQN,3
KQN,DG,3
DG,TPJ,2
TPJ,VRI,1
VRI,VM,3
VM,CGL,2
CGL,TBM,10
TBM,MS,1
MS,BZA,1
NGP,BZU,1
MTJ,RKM,4
RKM,AGC,7
BZU,NGP,1
BPQ,WL,2
WL,BZA,4
RU,TPTY,9
TPTY,CTO,2
CTO,KPD,5
KPD,SA,1
CBE,PGT,5
PGT,TCR,5
ALLP,KYJ,2
KYJ,QLN,5
BUI,GCT,2
GCT,BSB,2
BSB,BOY,1
BOY,ALD,1
ALD,STA,1
BZU,PAR,2
PAR,NGP,3
SEGM,CD,1
CD,BPQ,1
BPQ,SKZR,3
SKZR,WL,3
WL,KMT,2
KMT,BZA,2
MTP,CBE,1
SA,KPD,2
WJR,KPD,1
KPD,AB,1
AB,JTJ,1
JTJ,MAP,1
MAP,SA,1
SA,MAP,4
MAP,JTJ,3
JTJ,AB,2
AB,KPD,2
KPD,WJR,1
WJR,AJJ,1
SA,BQI,2
BQI,MAP,1
MAQ,KGQ,2
KGQ,KZE,3
KZE,PAY,3
PAY,CAN,2
CAN,TLY,5
TLY,BDJ,2
BDJ,CLT,2
SRR,PGT,4
PGT,PTJ,5
PTJ,TUP,2
MAP,KPD,1
TPJ,KRR,2
KRR,ED,1
MAP,TPT,1
TPT,JTJ,2
CGL,MMK,2
MMK,MLMR,2
VRI,ALU,1
ALU,TPJ,1
DG,KQN,4
KQN,MDU,4
MDU,TMQ,1
TMQ,VPT,3
CVP,KDU,3
KDU,MEJ,3
MEJ,MVN,2
MVN,TME,2
TME,TN,2
TVC,VAK,3
VAK,QLN,2
TRVL,CGY,3
CGY,KTYM,3
ERN,TCR,2
VN,KPD,2
TVC,KZK,1
KZK,QLN,1
QLN,TRVL,1
PTJ,ED,1
KZJ,WL,3
WL,MABD,2
MABD,KMT,2
KMT,MDR,3
MDR,BZA,3
TEL,BPP,2
BPP,CLX,4
OGL,SKM,3
SKM,KVZ,3
KVZ,BTTR,2
BTTR,NLR,2
NLR,VDE,1
VDE,GDR,1
DVD,AKP,7
AKP,TUNI,2
TUNI,ANV,4
ANV,SLO,2
SLO,APT,3
APT,RJY,2
RJY,NDD,4
NDD,TDD,5
TDD,EE,9
EE,NZD,1
NZD,BZA,1
HYB,SC,2
SC,BG,1
BG,ZN,1
ZN,KZJ,2
KZJ,JMKT,2
JMKT,PDPL,2
PDPL,RDM,2
CD,BUX,1
BUX,WRR,1
WRR,HGT,2
SEGM,SNI,1
SNI,AJNI,1
AJNI,NGP,2
MTY,AMLA,2
BINA,LAR,1
DAA,GWL,1
BVH,FDB,2
AKP,YLM,2
YLM,NRP,2
NRP,TUNI,2
ANV,PAP,1
PAP,SLO,3
KMT,MABD,1
MABD,WL,1
WL,KZJ,4
KZJ,SC,1
SC,HYB,3
SC,BN,1
BN,RMNP,1
RMNP,CTYL,2
CTYL,NLDA,1
NLDA,MRGA,2
MRGA,VNUP,2
VNUP,NDKD,1
NDKD,PGRL,1
PGRL,SAP,1
SAP,GNT,1
GNT,TEL,1
GDR,VKI,3
VKI,KHT,3
KHT,RU,4
SC,BMT,1
BMT,LPI,1
LPI,CT,1
CT,YG,1
YG,RC,1
RC,GTL,1
GTL,ATP,1
DMM,HUP,3
HUP,YPR,2
PNBE,ARA,2
ARA,BXR,4
BXR,MGS,1
MGS,STA,1
PNVL,CHI,2
SWV,THVM,1
THVM,VSG,1
SC,ZN,1
WL,NKD,1
NKD,KDM,1
KDM,MABD,1
SHM,SRC,2
SRC,KGP,3
BAM,CHE,1
CHE,VZM,4
WL,SC,2
CCT,RJY,1
RJY,TNKU,1
TNKU,BVRT,1
BVRT,AKVD,1
AKVD,KKLR,1
KKLR,GDV,1
GDV,BZA,1
DVG,RRB,2
YPR,BWT,1
BWT,SA,1
TUP,PTJ,1
PTJ,PGT,1
TCR,ERN,3
ERN,KTYM,6
KTYM,TRVL,5
TRVL,CNGR,6
CNGR,QLN,2
QLN,KCVL,3
RJY,TDD,4
KZJ,MLY,1
MLY,SC,1
BZA,MAG,2
MAG,GNT,2
GNT,SC,1
BPL,HBD,1
BZA,EE,11
EE,TDD,5
TDD,RJY,3
RJY,SLO,11
SLO,VSKP,4
MTY,NGP,1
G,DGG,1
DGG,RJN,3
R,MSMD,2
MSMD,BGBR,1
BGBR,KRAR,1
KRAR,HSK,1
HSK,KBJ,1
KBJ,TIG,2
KSNG,RPRD,2
RPRD,NRLR,2
NRLR,AMB,2
AMB,MNGD,2
MNGD,THV,2
THV,SPRD,2
SPRD,RGDA,3
RGDA,PVPT,4
PVPT,PVP,3
VZM,SCM,1
SCM,VSKP,2
TATA,CKP,3
JSG,BRJN,4
BRJN,RIG,3
RIG,KHS,2
KHS,SKT,2
SKT,CPH,2
CPH,BSP,3
BSP,BYT,4
BYT,R,4
RJN,DGG,3
DGG,G,1
G,TMR,1
TMR,BRD,3
BRD,NGP,2
SEGM,WR,2
WR,PLO,1
PLO,DMN,1
DMN,BD,2
AK,SEG,2
SEG,JM,1
JM,NN,1
NN,MKU,2
MKU,BSL,6
PURI,KUR,4
CTC,DNM,1
DNM,JJKR,1
BHC,SORO,3
SORO,BLS,3
BLS,BTS,2
BTS,JER,2
JER,DNT,1
DNT,BLDA,1
BLDA,KGP,1
RNC,MURI,4
MURI,BKSC,1
BKSC,GMO,2
GMO,HZD,1
KQR,MGS,1
PURI,SIL,4
SIL,DEG,1
DEG,KASR,1
KASR,KUR,1
BBS,MCS,2
MCS,CTC,1
CTC,NRG,1
NRG,JJKR,1
BHC,JJKR,4
JJKR,CTC,4
BAM,VSKP,1
VSKP,RJY,1
BZA,MAS,1
G,SNV,1
SNV,AJU,1
AJU,WSA,1
WSA,NAB,1
NAB,BPQ,1
HBJ,ODG,1
ODG,HBD,1
ET,SGP,1
SGP,PPI,1
PPI,BKH,3
BKH,GAR,1
JBP,SHR,3
SHR,KTES,1
KTES,UMR,1
UMR,BRS,1
BRS,SDL,1
SDL,BUH,1
BUH,AAL,1
AAL,APR,1
APR,PND,5
PND,BIG,1
BIG,KGB,1
KGB,BSP,1
BYT,TLD,3
TLD,R,4
R,BPHB,4
BPHB,DURG,5
NGP,KP,1
KP,BRD,2
TMR,TRO,2
TRO,G,2
G,AGN,2
AGN,DGG,2
DURG,BPHB,3
BPHB,R,2
R,SLH,1
SLH,TLD,1
TLD,BYT,3
BYT,BYL,2
BYL,BSP,2
KGP,JGM,2
JGM,CKU,1
CKU,GTS,2
GTS,GUD,2
GUD,RHE,2
RHE,TATA,1
TATA,SINI,2
SINI,RKSN,2
RKSN,CKP,2
CKP,SWR,1
SWR,GOL,1
GOL,MOU,2
MOU,BNDM,1
BNDM,ROU,3
ROU,GP,4
GP,GPH,1
GPH,BMB,1
BMB,BEH,1
BEH,JSG,1
JSG,RGL,2
RGL,SBPD,2
SBPD,SBP,3
SBP,HKG,1
HKG,BRGA,1
BRGA,BRPL,2
BRPL,LSX,1
LSX,BLGR,1
BLGR,SFC,1
SFC,TIG,1
ALJN,MXK,1
MXK,HRS,1
HRS,FZD,1
FZD,ETW,1
ON,LKO,3
LKO,RBL,2
RBL,GNG,1
GNG,AME,2
AME,PBH,2
PBH,BOY,1
BSB,KEI,3
KEI,MGS,2
MGS,BBU,2
BBU,SSM,2
SSM,DOS,3
DOS,AUBR,2
AUBR,RFJ,1
RFJ,GAYA,1
GAYA,KQR,3
KQR,PNME,1
PNME,GMO,3
MURI,TATA,1
KGP,JER,1
JER,BLS,1
KUR,SIL,2
SIL,PURI,2
AK,NGP,2
G,R,2
RIG,JSG,4
SBP,ANGL,1
ANGL,TLHD,1
TLHD,DNKL,1
DNKL,CTC,1
KSNG,RGDA,1
PVPT,VZM,1
TPTY,PAK,4
PAK,CTO,3
PDY,VM,1
CGL,MS,1
MS,GDR,1
SLO,DVD,2
ADI,MAN,3
MAN,MHD,2
ST,NVS,6
NVS,BL,4
BL,DRD,1
DRD,BVI,1
BVI,DDR,1
DDR,BCT,1
INDB,DWX,3
DWX,UJN,3
UJN,MKC,2
SJP,HBJ,1
HBJ,BZU,1
BZU,AMLA,2
AMLA,MTY,1
SVDK,CRWL,1
CRWL,UHP,1
RMJK,MNWL,1
MNWL,SGRR,1
SGRR,BLA,1
BLA,JAT,1
PTKC,MEX,1
MEX,DZA,1
DZA,JRC,2
LDH,KNN,1
KNN,SIR,1
SIR,UMB,1
UMB,KKDE,3
KKDE,KUN,3
KUN,PNP,3
PNP,SNP,2
SNP,SZM,2
SZM,NDLS,1
NDLS,FDB,1
FDB,BVH,1
BVH,PWL,1
PWL,KSV,1
KSV,MTJ,1
GWL,DBA,2
DBA,DAA,1
JHS,BAB,1
BAB,LAR,1
BPL,BIH,4
BIH,SEH,3
SEH,KPP,2
KPP,SJP,2
SJP,AKD,2
AKD,BCH,1
BCH,MKC,2
ST,UDN,2
UDN,SCH,1
SCH,MRL,1
MRL,NVS,1
NVS,AML,1
AML,BIM,1
BIM,BL,3
VAPI,DRD,3
DRD,PLG,2
PLG,BVI,2
BVI,ADH,4
ADH,BCT,1
BDTS,ADH,4
ADH,BVI,5
BVI,DRD,1
BRC,GDA,2
RTM,NAD,3
NAD,SGZ,1
SGZ,RMA,2
GGC,HAN,3
SZM,SNP,2
UBC,SIR,1
JRC,JUC,8
ADI,ND,4
VAPI,BVI,2
BVI,BCT,1
BVI,VR,1
VR,BOR,1
BOR,VAPI,2
BL,BIM,1
BIM,NVS,1
NVS,BIM,2
BOR,VR,1
VR,BVI,2
ADH,BDTS,3
NLR,BZA,1
WL,MCI,1
MCI,SKZR,2
KATL,PAR,1
PAR,BZU,2
NAD,VMA,2
VMA,SGZ,1
SGZ,BWM,1
BWM,RMA,3
SWM,DPA,3
DPA,JP,4
BL,ST,2
ST,BRC,5
ADI,VG,3
VG,SRGT,1
SRGT,LM,1
LM,RUR,1
RUR,BTD,1
BTD,DLJ,2
DLJ,SGD,1
SGD,SOJN,1
SOJN,BVP,1
BVP,BVC,1
GAYA,DOS,1
CNB,TDL,3
TDL,AF,2
AF,AH,1
AH,BTE,3
BTE,JP,1
JP,KSG,2
DDN,DWO,1
DWO,RWL,2
RWL,HW,3
HW,JWP,3
JWP,LRJ,1
LRJ,NBD,1
NBD,NGG,2
NGG,DPR,2
DPR,SEO,2
SEO,MB,1
RMU,NRS,2
NRS,BE,1
BE,PMR,2
PMR,TLH,1
TLH,SPN,1
SPN,ROZA,4
ROZA,AJI,1
AJI,HRI,1
HRI,BLM,1
BLM,SAN,2
SAN,LKO,1
LKO,BBK,5
BBK,SGJ,1
SGJ,DYD,1
DYD,RDL,3
RDL,SLW,2
SLW,FD,2
FD,ACND,2
ACND,AY,2
AY,GGJ,2
GGJ,ABP,2
ABP,MLPR,3
MLPR,BWI,2
BWI,SHG,3
SHG,KS,4
KS,JNU,3
JNU,ZBD,3
ZBD,JLL,2
JLL,KSF,1
KSF,BTP,2
BTP,BSB,3
MGS,CDMR,1
CDMR,SYJ,2
SYJ,KMS,2
KMS,DGO,1
DGO,BBU,2
BBU,KTQ,1
KTQ,SSM,1
DOS,SEB,2
SEB,AUBR,1
AUBR,PES,2
PES,JHN,1
JHN,RFJ,1
RFJ,GRRU,1
GRRU,GAYA,1
GAYA,TKN,2
TKN,PRP,2
PRP,KQR,1
KQR,PSB,2
PSB,HZD,2
HZD,PNME,2
GMO,DHN,2
DHN,BRR,1
BRR,ASN,1
RNG,DGR,2
BDC,CGR,2
CGR,SRP,1
SRP,HWH,4
HWH,BDC,6
BDC,BWN,9
BWN,GKH,1
GKH,BDH,1
BDH,BHP,2
PNE,AMP,1
AMP,SNT,2
SNT,MLV,1
MLV,RPH,1
RPH,NHT,3
NHT,MRR,1
MRR,RJG,1
RJG,PKR,1
PKR,TDLE,1
TDLE,NFK,1
RPH,SNT,3
SNT,AMP,3
AMP,PNE,2
PNE,BHP,4
HWH,SRP,5
SRP,BDC,1
DGR,UDL,2
UDL,RNG,8
CRJ,MDP,3
JSME,STL,2
STL,JAJ,2
BRYA,DKGS,1
DKGS,BJU,2
BJU,BCA,3
BCA,DSS,4
DSS,NAZJ,2
NAZJ,UJP,2
UJP,SPJ,3
SPJ,KPGM,6
KPGM,KRBP,6
KRBP,DOL,3
DOL,MFP,4
MFP,GRL,3
GRL,BNR,3
BNR,HJP,3
SEE,NYO,1
NYO,DGA,1
DGA,CPR,2
CPR,DDP,1
DDP,EKMA,2
EKMA,CW,2
CW,DDA,3
DDA,SV,3
SV,ZRDE,5
ZRDE,MW,3
MW,BTK,4
BTK,BHTR,4
BHTR,BTT,5
DEOS,CC,1
CC,GKP,3
GKP,KLD,5
KLD,BST,6
BST,GD,6
GD,JLD,1
JLD,BBK,1
BBK,BNZ,1
BNZ,LJN,1
LJN,HRI,1
HRI,ROZA,1
ROZA,SPN,2
SPN,BE,7
BE,RMU,3
RMU,BLQR,1
BLQR,RUPC,2
RUPC,HLDD,2
HLDD,LKU,2
MAJN,MULK,1
MULK,UD,1
UD,KUDA,1
KUDA,KT,1
KT,KAWR,2
KAWR,MAO,3
MAO,THVM,2
THVM,KUDL,1
SRP,SHE,19
SHE,CGR,4
CGR,BDC,1
DGR,OYR,7
OYR,UDL,7
ASN,STN,2
STN,RNPR,2
RNPR,CRJ,4
JMT,VDS,3
VDS,MDP,3
JAJ,KIUL,4
KIUL,BJU,5
BJU,TGA,1
TGA,BCA,2
DSS,UJP,1
KRBP,DUBH,3
DUBH,DOL,4
DOL,SIHO,4
SIHO,SLT,4
SLT,NRPA,4
NRPA,MFP,4
MFP,MTR,4
MTR,MAI,3
MAI,CAA,2
SGL,RGH,1
RGH,RXL,1
RXL,RGH,1
RGH,SGL,1
BMKI,CAA,2
CAA,MAI,1
MAI,MTR,1
MTR,MFP,2
MFP,NRPA,1
NRPA,SLT,1
SLT,SIHO,1
SIHO,DOL,1
DOL,DUBH,1
DUBH,KRBP,1
KRBP,KPGM,2
KPGM,SPJ,2
SPJ,UJP,2
UJP,NAZJ,2
NAZJ,DSS,2
DSS,STJT,2
STJT,BCA,2
BCA,TGA,4
TGA,BJU,1
BJU,DKGS,2
DKGS,BRYA,1
BRYA,LKR,3
LKR,KIUL,6
KIUL,JMU,2
JMU,JAJ,2
MDP,CRJ,2
CRJ,ASN,2
CGR,SHE,3
SHE,SRP,16
BHP,AMP,1
NHT,MGAE,1
MGAE,SDI,1
SDI,AZ,1
BJU,DSS,2
DSS,SPJ,4
SPJ,DBG,3
DBG,KML,2
KML,JNR,2
JNR,SMI,2
SMI,BGU,2
BGU,GRH,1
GRH,RXL,1
RXL,GRH,1
GRH,BGU,1
BGU,SMI,1
SMI,JNR,1
JNR,KML,1
KML,DBG,1
SPJ,DSS,2
DSS,BJU,1
BJU,KIUL,2
KIUL,JAJ,3
BDC,HWH,3
CGR,CNS,11
CNS,BDC,3
BWN,KAN,3
KAN,MNAE,1
MNAE,PAN,5
MDP,MUW,3
MUW,JSME,1
JAJ,GHR,1
GHR,JMU,1
JMU,MNP,1
MNP,KIUL,1
BKP,FUT,1
DNR,BTA,1
BTA,ARA,2
BEA,BYN,1
BYN,RPR,1
RPR,TWG,1
TWG,DURE,1
BXR,CSA,3
CSA,GMR,3
GMR,BWH,2
BWH,DLN,2
DLN,ZNA,2
ZNA,DHA,2
DHA,SLD,2
SLD,KCA,2
KCA,MGS,2
MGS,VYN,1
VYN,KEI,2
KEI,BSB,2
BSB,BRPT,1
BRPT,BTP,2
BTP,PDRD,2
PDRD,KSF,2
KSF,JLL,1
JLL,SIQ,2
SIQ,ZBD,2
ZBD,JOP,1
JOP,SKN,1
SKN,HRPG,1
HRPG,KEPR,1
KEPR,LBA,1
LBA,SLN,1
SLN,SHNG,1
SHNG,MFKA,2
MFKA,NHH,2
NHH,AKJ,1
AKJ,HGH,1
HGH,LKO,1
LKO,AMG,3
AMG,SAN,1
SAN,BLM,2
BLM,HRI,1
HRI,AJI,2
AJI,SPN,1
SPN,TLH,1
TLH,PMR,1
PMR,AO,1
AO,CH,2
CH,RJK,2
RJK,MB,2
MB,NBD,2
NBD,LRJ,2
LRJ,RK,5
RK,SRE,7
SRE,YJUD,6
YJUD,JUDW,7
JUDW,UMB,2
SIR,GVG,3
GVG,KNN,3
KNN,DDL,1
DDL,LDH,1
JUC,KRE,3
KRE,BEAS,3
SURI,SNT,1
SNT,PNE,1
BLGT,GRMP,1
GRMP,BNDP,1
BNDP,GZO,1
GZO,EKI,1
EKI,MLDT,1
MLDT,NFK,7
NFK,AZ,1
AZ,KWAE,1
KWAE,NDAE,3
NDAE,BDC,1
SDAH,RHA,1
RHA,KNJ,1
KNJ,BTY,1
BTY,DEB,1
DEB,PLY,1
PLY,REJ,3
REJ,BEB,4
BEB,BPC,1
BPC,CSZ,4
CSZ,MBB,4
MBB,JJG,4
JJG,BQG,3
BQG,LGL,1
LGL,BQG,1
BQG,JJG,1
JJG,MBB,3
MBB,BPC,2
BPC,BEB,2
BEB,PLY,2
PLY,BTY,2
BTY,KNJ,2
KNJ,RHA,2
RHA,BP,1
BP,KOAA,1
LGL,JJG,1
RHA,NH,1
NH,KOAA,2
KOAA,BP,1
BP,NH,3
NH,BDC,1
BJU,SPP,1
SPP,HJP,1
BUI,RSR,1
RSR,MAU,1
MAU,MMA,1
MMA,AMH,1
NCB,FLK,3
FLK,DQG,3
DQG,JPE,2
JPE,NJP,3
NJP,AUB,2
AUB,KNE,3
KNE,DLK,2
DLK,BOE,2
BOE,KDPR,1
KDPR,SM,1
SM,MLDT,2
NFK,PKR,2
PKR,NHT,1
NHT,RPH,2
AMP,BHP,1
BHP,GKH,1
GKH,BWN,1
BWN,DAKE,1
DAKE,BNXR,1
BNXR,SDAH,33
KOAA,NH,1
NH,BWN,1
PKR,NFK,1
MLDT,SM,1
SM,HCR,1
HCR,KDPR,2
KDPR,KIR,1
KIR,PRNA,1
PRNA,ARQ,1
ARQ,FBG,1
FBG,JBN,1
SHC,SBV,3
SBV,KFA,2
KFA,MNE,1
MNE,MSK,1
MSK,NNR,1
NNR,THB,1
THB,NNA,1
NNA,KUE,1
KUE,CRR,1
CRR,SMO,1
SMO,KIR,1
KIR,LAV,1
LAV,KDPR,1
KDPR,HCR,2
HCR,BKRD,1
BKRD,SM,1
SM,EKI,1
EKI,OMLF,1
OMLF,MLDT,2
NFK,NILE,1
NILE,JRLE,2
JRLE,AZ,2
AZ,KGLE,2
KGLE,BZLE,1
BZLE,SALE,1
SALE,KWAE,2
NDAE,ABKA,2
ABKA,BDC,2
NH,SDAH,1
DNR,SDE,1
SDE,BTA,1
BEA,BXR,1
GMR,DLN,1
ZNA,MGS,3
MGS,ARW,1
ARW,KYT,1
KYT,CAR,1
BDL,MNF,1
MNF,MJA,1
MJA,ACOI,1
SRJ,DBR,1
DBR,MKP,1
MKP,MJG,1
MJG,JTW,1
JTW,STA,1
MYR,JKE,1
JKE,KTE,1
KTE,SHR,1
SHR,JBP,1
GAR,SCKR,3
SCKR,BKH,1
BKH,PPI,3
PPI,SGP,1
SGP,BGTA,1
BGTA,ET,1
ET,BPF,1
BPF,TBN,1
TBN,HD,1
HD,KKN,1
KKN,CAER,1
CAER,TLV,1
TLV,KNW,1
BAU,RV,1
RV,BSL,1
CSN,NGN,1
NGN,MMR,1
LS,NR,1
NR,NK,1
IGP,KSRA,1
KSRA,KYN,1
BXR,BWH,2
BWH,ZNA,2
BSB,JNU,2
JNU,SHG,1
SHG,ABP,1
ABP,AY,1
AY,FD,2
FD,LKO,3
LKO,ON,1
ON,CNB,2
TDL,RKM,2
HAN,GGC,2
GGC,NNW,2
NNW,SWM,2
IDG,KOTA,3
BSB,SLN,1
SLN,NHH,1
NHH,LKO,2
BAKA,MRHA,2
MRHA,TELY,2
TELY,BHLE,2
BHLE,PNSA,2
PNSA,DWLE,1
DWLE,HPLE,1
HPLE,KKTA,1
KKTA,BGP,2
JMP,DRTP,2
DRTP,DRH,2
KIUL,HTZ,2
HTZ,BKP,2
MURI,JAA,4
JAA,BKSC,1
BKSC,CRP,4
CRP,MHQ,1
MHQ,BJE,1
BJE,JOC,1
JOC,ASN,1
PRP,GAP,1
GAP,GJD,1
GJD,KQR,1
KQR,HRE,2
HRE,SMND,2
SMND,PSB,1
PSB,CBH,1
CBH,HZD,1
HZD,CCK,1
CCK,PNME,1
PNME,NMG,2
NMG,GMO,1
GMO,TET,4
TET,DHN,4
PNBE,TEA,1
TEA,JHD,1
JHD,GAYA,1
PNC,KOO,1
KOO,BKP,1
BKP,BARH,2
BARH,MKA,2
MKA,HTZ,2
HTZ,BRYA,1
KIUL,MNP,1
MNP,JMU,1
JMU,GHR,1
GHR,JAJ,1
MDP,VDS,2
VDS,JMT,1
JMT,CRJ,1
CRJ,BRR,1
DHN,TET,2
TET,GMO,2
BKSC,PNW,1
PNW,JAA,1
JAA,MURI,2
RNC,HTE,2
HTE,GBX,1
GBX,BANO,1
BANO,NXN,1
NXN,BNDM,1
GP,BMB,2
BMB,JSG,2
SBP,ATS,1
ATS,BRGA,1
BRPL,BLGR,1
BLGR,BUDM,1
BUDM,TIG,1
VZM,KTV,1
KTV,SCM,1
ANV,GLP,1
GLP,PAP,2
APT,DWP,2
DWP,RJY,1
RJY,KVR,1
KVR,NDD,1
TEL,NDO,2
NDO,BPP,2
CLX,CJM,1
CJM,OGL,1
GDR,NYP,1
NYP,SPE,1
MAS,TRL,1
TRL,AJJ,2
AJJ,MCN,1
MCN,KPD,1
KPD,GYM,2
GYM,VN,2
VN,JTJ,4
JTJ,TPT,2
TPT,SLY,1
SLY,BQI,1
BQI,SA,1
PGT,SRR,1
ERS,TUVR,1
TUVR,SRTL,1
SRTL,MAKM,1
MAKM,ALLP,1
ALLP,MAKM,2
MAKM,SRTL,2
SRTL,TUVR,2
TUVR,ERS,2
TCR,SRR,5
BQI,SLY,1
SLY,TPT,1
VN,GYM,1
MCN,AJJ,1
MAS,SPE,3
SPE,NYP,2
NYP,GDR,2
NLR,BTTR,3
BTTR,KVZ,3
KVZ,SKM,3
SKM,OGL,2
OGL,CJM,1
CJM,CLX,1
CLX,BPP,5
BPP,NDO,5
NDO,TEL,3
TEL,BZA,4
TDD,NDD,3
NDD,KVR,3
KVR,GVN,1
GVN,RJY,1
RJY,DWP,3
DWP,APT,4
APT,SLO,3
SLO,PAP,4
PAP,GLP,2
GLP,ANV,1
ANV,TUNI,3
TUNI,NRP,1
NRP,YLM,1
YLM,AKP,3
AKP,DVD,5
VSKP,SCM,4
SCM,KTV,3
KTV,VZM,3
VZM,VBL,4
VBL,PVP,4
PVP,PVPT,2
PVPT,RGDA,2
RGDA,SPRD,3
SPRD,THV,2
THV,MNGD,2
MNGD,AMB,3
AMB,NRLR,2
NRLR,RPRD,3
RPRD,KSNG,3
KSNG,TIG,5
TIG,BUDM,1
BUDM,BLGR,1
BLGR,BRPL,1
BRPL,BRGA,1
BRGA,ATS,1
ATS,SBP,1
SBP,SBPD,1
SBPD,RGL,1
RGL,JSG,1
JSG,BMB,1
BMB,GP,1
GP,ROU,1
ROU,NXN,1
NXN,BANO,1
BANO,GBX,1
GBX,HTE,1
HTE,RNC,3
JAA,PNW,1
PNW,BKSC,2
CRP,GMO,4
DLI,GZB,3
GZB,KRJ,1
KRJ,ALJN,1
ALJN,HRS,1
HRS,TDL,1
LKO,HGH,1
HGH,AKJ,1
AKJ,NHH,2
NHH,MFKA,3
MFKA,SLN,3
SLN,LBA,3
LBA,KEPR,2
KEPR,HRPG,1
HRPG,SKN,1
SKN,JOP,2
JOP,ZBD,1
JLL,BSB,1
BSB,MGS,3
DLN,BWH,1
BWH,GMR,1
GMR,CSA,1
CSA,BXR,1
DURE,RPR,1
RPR,BYN,2
BYN,BEA,2
DNR,PNBE,1
FUT,BKP,2
MKA,BRYA,1
BRYA,KIUL,1
KIUL,AHA,1
AHA,JMP,1
JMP,BUP,1
BUP,SGG,1
SGG,BGP,1
BGP,SBO,4
SBO,CLG,1
CLG,PPT,1
PPT,SBG,1
SBG,TPH,1
TPH,BHW,1
BHW,NFK,1
KWAE,SALE,2
SALE,BZLE,1
BZLE,KGLE,1
KGLE,AZ,2
AZ,JRLE,1
JRLE,NILE,1
NILE,DGLE,1
DGLE,NFK,1
RPH,SURI,1
SURI,DGR,1
JOC,BJE,1
BJE,MHQ,1
MHQ,CRP,1
RNC,ROU,1
JSG,BSP,1
DURG,G,3
NGP,WR,4
WR,BD,4
BD,AK,5
AK,MKU,3
JL,AN,4
AN,NDB,4
NDB,ST,4
MLDT,SBG,1
SBG,BGP,1
ARA,MGS,1
BSB,PBH,1
PBH,AME,1
AME,RBL,1
RBL,LKO,1
LKO,HRI,1
HRI,BE,1
MB,HPU,1
HPU,GZB,2
DGHA,KATI,2
KATI,NDKR,1
NDKR,TMZ,1
KGP,MDN,2
MDN,VSU,1
VSU,BQA,1
BQA,ADRA,2
ADRA,MDF,1
MDF,MDKD,2
MDKD,BURN,1
BURN,ASN,2
ASN,BURN,4
BURN,MDKD,1
MDKD,MDF,4
MDF,ADRA,1
BQA,VSU,2
VSU,MDN,2
MDN,KGP,1
KGP,PKU,1
PKU,TMZ,1
TMZ,NDKR,1
NDKR,KATI,1
KATI,DGHA,1
SMI,RUSD,1
RUSD,MFP,1
SEE,PMU,1
PMU,NYO,1
NYO,STLR,1
STLR,DGA,1
DGA,ATNR,1
ATNR,BAGL,1
BAGL,DRI,1
DRI,GJH,1
GJH,CI,1
CI,CPR,2
CPR,EKMA,2
MW,BHTR,3
BTT,SRU,2
SRU,LRD,2
LRD,BLTR,2
BLTR,MAU,1
MAU,JKN,1
JKN,BSB,1
BSB,BHLP,1
BHLP,MBS,1
MBS,GYN,1
GYN,ALY,1
ALY,ALD,1
ALJN,KRJ,2
KRJ,GZB,2
ANVT,GZB,1
GZB,PKW,3
PKW,HPU,4
HPU,AMRO,3
AMRO,MB,4
MB,CH,1
CH,AO,2
AO,SPN,1
SPN,HRI,1
HRI,AMG,1
