Source,Target,Weight
PNP,SNP,1
SNP,SZM,1
GHY,KYQ,4
KYQ,RNY,4
RNY,NBQ,1
NBQ,KOJ,3
KOJ,NOQ,3
NOQ,NCB,3
NCB,JPE,1
JPE,NJP,1
NJP,KNE,3
KNE,BOE,3
BOE,KIR,1
KIR,NNA,2
NNA,MNE,1
MNE,KGG,4
KGG,BGS,2
BGS,BJU,4
BJU,PPTA,1
ALD,FTP,1
FTP,CNB,1
ETW,TDL,1
TDL,ALJN,1
ALJN,GZB,1
GZB,ANVT,2
BNC,KJM,4
KJM,BWT,7
BWT,JTJ,3
KPD,AJJ,5
AJJ,MAS,3
MAS,OGL,1
RJY,VSKP,3
VZM,CHE,3
CHE,PSA,3
PSA,BAM,3
BAM,BALU,2
BALU,KUR,3
CTC,JJKR,6
JJKR,BHC,6
HWH,BHP,2
RPH,NFK,1
NFK,MLDT,3
MLDT,BOE,2
BOE,KNE,2
NJP,JPE,2
JPE,DQG,1
DQG,NCB,1
NOQ,KOJ,2
NBQ,BPRD,1
BPRD,RNY,1
RNY,KYQ,1
KYQ,GHY,4
SCL,BPB,1
BPB,NHLG,1
NHLG,MBG,1
MBG,LMG,1
LMG,HJI,1
HJI,GHY,1
RNY,BPRD,1
BPRD,NBQ,1
NCB,DQG,1
DQG,NJP,1
KNE,MLDT,1
MLDT,NFK,2
NFK,RPH,1
RPH,BHP,1
BHP,HWH,1
KGP,BLS,4
BLS,BHC,6
BHC,JJKR,5
JJKR,CTC,5
CTC,BBS,8
BBS,KUR,9
KUR,BALU,2
BALU,BAM,2
BAM,PSA,2
PSA,CHE,3
CHE,VZM,3
VZM,VSKP,3
VSKP,RJY,3
RJY,BZA,2
BZA,MAS,2
MAS,AJJ,7
AJJ,KPD,6
KPD,JTJ,8
JTJ,SA,13
SA,ED,17
ED,TUP,16
TUP,CBE,13
CBE,PGT,11
PGT,TCR,6
AWY,ERN,9
ERN,KTYM,6
KTYM,TRVL,5
TRVL,CNGR,10
CNGR,KYJ,3
QLN,TVP,2
TVP,TVC,6
RMR,KPV,1
KPV,PLS,1
PLS,MB,1
MB,NBD,4
NBD,LRJ,4
LRJ,RK,3
RK,SRE,4
PPTA,DGA,2
SV,DEOS,1
GD,BNZ,1
BNZ,LJN,2
HBJ,ET,3
GKP,KLD,3
KLD,BST,3
BV,GD,1
GD,LJN,1
LJN,CNB,3
CNB,PHN,2
JHS,BPL,5
BPL,ET,5
IGP,LTT,1
RXL,BGU,1
BGU,SMI,1
SMI,JNR,1
JNR,KML,1
KML,DBG,1
DBG,SPJ,2
SPJ,BJU,3
BJU,PNC,1
MGS,ACOI,2
ACOI,STA,3
KYN,MMR,1
BSL,KNW,4
KTE,STA,6
STA,ACOI,2
ACOI,MGS,1
MGS,PNBE,2
PNC,BJU,1
BJU,SPJ,7
SPJ,DBG,4
DBG,KML,1
KML,JNR,1
JNR,SMI,1
SMI,BGU,1
BGU,RXL,1
ALD,MUV,1
BJU,MKA,1
MKA,PNC,1
MZP,ACOI,2
ET,GDYA,1
GDYA,BZU,1
BZU,PAR,2
PAR,NGP,1
NGP,SEGM,3
SEGM,CD,2
CD,BPQ,6
BPQ,SKZR,6
SKZR,RDM,2
RDM,WL,3
OGL,GDR,1
GDR,MAS,3
JTJ,BNCE,1
BNCE,BNC,6
BNC,SBC,6
SBC,KGI,1
KGI,MYA,1
MYA,MYS,1
MYS,MYA,3
MYA,KGI,2
KGI,SBC,3
BNC,JTJ,1
MAS,GDR,2
GDR,OGL,1
BZA,WL,4
WL,RDM,5
RDM,SKZR,3
CD,SEGM,4
NGP,PAR,3
PAR,BZU,2
BZU,GDYA,2
GDYA,ET,1
NU,JBP,2
ACOI,MZP,1
MZP,MGS,2
MGS,BXR,4
BXR,ARA,5
ARA,DNR,5
DNR,PNBE,6
MKA,BJU,2
MUV,GYN,1
GYN,ALD,2
CNB,GZB,1
AJJ,WJR,1
WJR,KPD,1
TUP,PTJ,2
PTJ,PGT,2
PGT,OTP,8
OTP,SRR,2
SRR,PTB,4
PTB,KTU,4
KTU,TIR,4
TIR,TA,5
TA,PGI,5
PGI,FK,3
FK,CLT,4
CLT,QLD,5
QLD,BDJ,4
BDJ,MAHE,3
MAHE,TLY,3
TLY,CAN,4
CAN,PAZ,1
PAZ,PAY,2
PAY,CHV,1
CHV,KZE,1
KZE,KGQ,2
KGQ,MAQ,1
AJJ,SHU,1
SHU,WJR,1
WJR,MCN,3
MCN,KPD,1
KPD,GYM,3
GYM,AB,1
AB,VN,1
VN,JTJ,6
JTJ,KPN,2
KPN,BWT,2
BWT,MLO,2
MLO,WFD,2
WFD,KJM,2
KJM,BNCE,2
AGC,GWL,3
BPQ,RDM,1
BZA,NLR,2
NLR,GDR,9
GDR,RU,1
RU,TPTY,6
TPTY,CTO,2
CTO,KPD,5
OTP,TCR,4
ERS,VARD,1
VARD,KTYM,1
KTYM,CGY,4
CGY,TRVL,5
CNGR,MVLK,6
MVLK,KYJ,7
VAK,TVP,1
NZM,JHS,3
BPL,BSL,1
MMR,PUNE,1
PUNE,MRJ,1
MRJ,BGM,2
BGM,DWR,2
DWR,UBL,5
UBL,DVG,2
DVG,ASK,2
ASK,TK,3
TK,YPR,5
NZM,AGC,1
AGC,JHS,2
ET,BZU,2
BZU,NGP,1
BPQ,BZA,2
BZA,GDR,1
GDR,MS,1
VM,VRI,5
VRI,TPJ,3
TPJ,DG,4
DG,KQN,3
KQN,MDU,3
MDU,VPT,2
VPT,SRT,3
SRT,CVP,3
CVP,MEJ,2
MEJ,TEN,3
TEN,NCJ,1
NCJ,CAPE,5
MDU,DG,3
DG,TPJ,1
TPJ,ALU,1
ALU,VRI,1
VRI,VM,2
VM,CGL,2
CGL,TBM,8
TBM,MS,2
MS,BZA,1
BZA,BPQ,1
BPQ,NGP,3
NGP,BPL,1
BPL,JHS,5
JHS,NZM,1
BPL,NGP,1
BZA,MS,1
VRI,ALU,2
ALU,TPJ,1
DG,MDU,2
TPJ,GOC,2
GOC,TPTN,1
TPTN,SRGM,1
SRGM,LLI,1
LLI,KKPM,1
KKPM,ALU,1
ALU,PNDM,1
PNDM,VRI,1
VM,TMV,2
TMV,CGL,1
TBM,MBM,3
MBM,MS,4
ADI,ND,10
ND,ANND,11
ANND,BRC,16
BRC,AKV,3
AKV,ST,4
ST,UDN,5
UDN,VYA,2
VYA,NDB,1
NDB,DDE,3
DDE,AN,2
AN,JL,5
NN,SEG,1
WR,HGT,2
HGT,WRR,2
WRR,CD,2
SKZR,MCI,2
MCI,WL,2
WL,MABD,2
MABD,KMT,1
KMT,BZA,3
BZA,TEL,3
TEL,BPP,2
BPP,CLX,6
CLX,OGL,5
OGL,KVZ,3
KVZ,NLR,4
GDR,SPE,1
SPE,MAS,1
AJJ,JTJ,1
TUP,CBF,1
CBF,CBE,5
KPD,SA,1
BWT,TPT,2
TPT,SA,4
GNT,MAG,3
MAG,BZA,3
BZA,MDR,3
MDR,KMT,3
KMT,DKJ,2
DKJ,MABD,2
MABD,WL,3
WL,KZJ,6
KZJ,GNP,1
GNP,ZN,1
ZN,ALER,1
ALER,BG,1
BG,SC,1
GDR,VDE,1
VDE,NLR,1
NLR,BTTR,1
BTTR,KVZ,1
KVZ,SKM,2
SKM,OGL,2
OGL,CLX,4
CLX,BPP,2
BPP,TEL,2
TEL,BZA,4
KMT,MABD,1
KZJ,SC,5
UBL,YLG,1
YLG,HVR,1
HVR,RNR,1
RNR,HRR,1
HRR,DVG,5
DVG,JRU,1
JRU,HSD,1
HSD,AJP,1
AJP,RRB,2
RRB,DRU,2
DRU,ASK,1
ASK,TTR,2
TTR,TK,2
YPR,SBC,1
SC,VKB,1
VKB,RC,1
RC,AD,2
GY,ATP,4
ATP,DMM,4
DMM,MGB,1
MGB,KRY,1
KRY,MCU,1
MCU,MPL,1
MPL,KCI,1
KCI,PIL,1
PIL,PAK,1
PAK,TPTY,2
TPTY,RU,5
RU,KHT,1
KHT,VKI,1
VKI,GDR,1
NLR,KVZ,1
TEL,GNT,1
GNT,SAP,2
SAP,PGRL,2
PGRL,NDKD,2
NDKD,VNUP,1
VNUP,MRGA,2
MRGA,NLDA,2
NLDA,CTYL,1
CTYL,RMNP,1
RMNP,BN,1
BN,SC,1
QLN,CNGR,1
TCR,PGT,2
PGT,PTJ,1
PTJ,TUP,1
TUP,ED,4
ED,SA,5
SA,BWT,2
BWT,YPR,1
YPR,TK,3
TK,ASK,3
ASK,RRB,3
RRB,DVG,2
DVG,HRR,3
HRR,RNR,3
RNR,HVR,3
HVR,UBL,3
MYS,HAS,1
HAS,ASK,1
DWR,BGM,1
BGM,MRJ,2
SLI,KRD,1
KRD,STR,1
STR,PUNE,2
BAP,KPG,3
KPG,MMR,5
ET,BPL,7
BPL,BINA,3
BINA,JHS,2
JHS,GWL,9
GWL,AGC,6
AGC,RKM,5
RKM,MTJ,2
SC,MLY,4
MLY,KZJ,1
KZJ,WL,4
WL,KMT,2
BZA,EE,8
EE,TDD,4
TDD,RJY,3
RJY,SLO,8
SLO,ANV,2
ANV,TUNI,2
TUNI,AKP,2
AKP,DVD,3
SC,GNT,1
CTO,PAK,1
KOU,OBVP,1
OBVP,RJP,1
TU,GY,1
GY,DHNE,2
KRNT,GWD,4
GWD,WPR,1
WPR,MBNR,1
MBNR,JCL,3
JCL,SHNR,1
SHNR,UR,1
UR,KCG,1
VSKP,SCM,1
SCM,VZM,1
VZM,VBL,1
VBL,PVP,1
PVP,PVPT,1
PVPT,RGDA,1
RGDA,SPRD,1
SPRD,THV,1
THV,MNGD,1
MNGD,AMB,1
AMB,NRLR,1
NRLR,RPRD,1
RPRD,KSNG,1
KSNG,TIG,1
TIG,KBJ,1
KBJ,HSK,1
HSK,KRAR,1
KRAR,BGBR,2
BGBR,MSMD,2
MSMD,R,1
DURG,RJN,3
RJN,DGG,1
DGG,G,1
G,TMR,1
TMR,BRD,1
BRD,NGP,1
NGP,MTY,1
MTY,BZU,1
BZU,ET,3
MTJ,FDB,1
FDB,NZM,3
ANVT,CNB,2
DOS,AUBR,2
AUBR,RFJ,1
RFJ,GRRU,1
GRRU,GAYA,1
KQR,GMO,2
BKSC,JAA,1
JAA,MURI,1
RNC,HTE,2
JHS,SGO,2
SGO,KMZ,1
KMZ,UMR,1
UMR,SDL,1
SDL,APR,1
APR,PND,1
PND,BSP,1
BSP,BYT,3
BYT,R,3
MGS,KQR,1
HZD,GMO,2
GMO,BKSC,1
ADI,MAN,2
MAN,ND,1
BRC,BH,11
BH,ST,10
UDN,BIY,1
BIY,MID,1
MID,VYA,1
VYA,NWU,2
NWU,NDB,2
DDE,SNK,1
SNK,AN,1
AN,DXG,1
DXG,JL,1
WR,AJNI,2
NGP,KP,1
G,AGN,1
AGN,DGG,1
DURG,BPHB,2
BPHB,R,2
R,TLD,1
TLD,BYT,1
CPH,BUA,1
BUA,KHS,1
KHS,RIG,1
RIG,BPH,1
BPH,BRJN,2
BRJN,JSG,1
JSG,BMB,1
BMB,GP,1
GP,ROU,1
CKP,TATA,3
TATA,KGP,3
RJN,G,2
MMR,KPG,3
KPG,BAP,1
BAP,ANG,1
BD,WR,7
WL,NKD,2
NKD,KDM,2
KDM,MABD,2
MABD,DKJ,2
DKJ,KMT,3
KMT,MDR,2
MDR,BZA,2
TDD,NDD,1
NDD,RJY,1
PURI,SIL,2
SIL,KUR,1
UMB,YJUD,3
YJUD,SRE,3
SRE,MOZ,2
MOZ,MUT,1
MUT,MTC,2
MTC,GZB,2
GZB,NZM,1
MTJ,BTE,1
BTE,BXN,1
BXN,HAN,1
HAN,SMBJ,2
SMBJ,GGC,1
GGC,SWM,2
SWM,KOTA,4
KOTA,BWM,1
BWM,SGZ,2
SGZ,NAD,1
NAD,RTM,6
GDA,BRC,4
ST,BVI,1
BVI,DDR,4
DDR,BCT,3
BCT,ADH,1
ADH,BVI,2
BVI,PLG,3
PLG,DRD,2
BL,BIM,4
BIM,AML,4
AML,NVS,2
NVS,MRL,4
MRL,SCH,3
SCH,UDN,1
UDN,ST,3
JP,DPA,3
DPA,BNLW,1
BNLW,SWM,1
KOTA,RMA,2
RMA,RTM,1
ST,BSR,4
KYN,PUNE,1
PBR,WSJ,1
WSJ,JDH,1
JDH,UA,1
UA,JLR,1
JLR,GDL,1
GDL,BKNG,4
BKNG,RJT,4
RJT,VG,1
VG,ADI,7
ADI,ANND,5
ST,NDB,5
NDB,JL,2
MKU,AK,5
G,DURG,5
BSP,CPH,1
CPH,JSG,1
BQA,VSU,2
VSU,MDN,1
NDLS,DEC,1
DEC,GGN,2
GGN,JP,1
AII,ABR,1
ABR,PNU,8
PNU,MSH,6
MSH,SBI,3
SBI,ADI,3
BCT,BVI,1
BVI,BL,1
ST,AKV,6
AKV,BH,7
DHD,MGN,2
MGN,THDR,3
THDR,BMI,2
BMI,RTM,2
RTM,KUH,2
KUH,NAD,3
RTM,BMI,1
BMI,THDR,1
THDR,MGN,1
BH,AKV,3
ST,NVS,4
NVS,BL,3
BL,BVI,2
BVI,BCT,1
DPA,SWM,2
RMA,BWM,1
SGZ,VMA,1
VMA,NAD,1
UJN,BCH,1
BCH,SJP,1
SJP,SEH,2
SEH,BIH,2
BIH,BPL,2
PAR,KATL,1
KATL,NGP,1
SEGM,HGT,1
HGT,CD,1
MYA,SBC,1
BNC,HUP,1
HUP,DMM,4
ATP,GTL,3
GTL,DHNE,1
GWD,MBNR,3
JCL,KCG,2
KZJ,MCI,1
CD,HGT,1
VMA,SGZ,1
BWM,KOTA,2
KOTA,SWM,5
SWM,DPA,3
KOTA,NAD,1
ST,BL,1
BL,VAPI,2
VAPI,PLG,2
PLG,BVI,2
BVI,ADH,1
ADH,BDTS,1
AII,BER,3
BER,SOD,2
SOD,MJ,2
MJ,RANI,4
RANI,FA,4
FA,JWB,2
JWB,SOH,1
SOH,ABR,3
PNU,CHP,1
CHP,UJA,1
UJA,MSH,1
MSH,ADI,4
GAYA,WZJ,1
WZJ,TIA,2
TIA,NWD,2
NWD,WRS,2
WRS,KSC,2
KSC,SHK,2
SHK,SRY,2
SRY,LKR,2
KIUL,UREN,1
UREN,KJH,4
KJH,AHA,3
AHA,DRH,2
DRH,JMP,2
JMP,BUP,2
BUP,SGG,2
SGG,AKN,2
AKN,BGP,2
BGP,CLG,2
CLG,PPT,3
PPT,SBG,2
SBG,TPH,2
TPH,BHW,2
BHW,PKR,1
PKR,RPH,1
RPH,MLV,1
MLV,SNT,1
SNT,BHP,1
BHP,GKH,1
GKH,BWN,1
BWN,BDC,5
BDC,HWH,1
BUI,STW,1
STW,SIP,1
SIP,CPR,3
CPR,DGA,3
DGA,STLR,1
STLR,NYO,1
NYO,SEE,1
SEE,HJP,6
HJP,AYRN,1
AYRN,DES,1
DES,MNO,1
MNO,SPP,1
SPP,MOG,1
MOG,VPDA,1
VPDA,BJU,1
BJU,BRYA,1
BRYA,KIUL,1
JMU,GHR,1
GHR,JAJ,1
BDC,NH,2
NH,SDAH,1
KOAA,DGR,1
KIUL,HTZ,1
HTZ,BKP,1
PNBE,PPTA,2
CPR,BUI,4
BUI,GCT,2
KOAA,PTPL,1
KOAA,DAKE,1
DAKE,KQU,1
KQU,BWN,1
BWN,PAN,1
PAN,DGR,2
DGR,UDL,1
UDL,RNG,4
ASN,ULT,1
ULT,BRR,4
BRR,KMME,4
KMME,DHN,2
DHN,GMO,1
HZD,PSB,2
PSB,KQR,2
KQR,GJD,1
GJD,GAP,1
GAP,PRP,1
PRP,TKN,2
TKN,GAYA,2
RFJ,JHN,1
JHN,AUBR,1
AUBR,SEB,1
SEB,DOS,3
BBU,SYJ,1
SYJ,CDMR,2
MGS,KEI,1
BSB,JNU,2
ABP,GGJ,3
GGJ,AY,3
AY,ACND,1
ACND,FD,1
FD,SLW,2
SLW,RDL,2
RDL,DYD,2
DYD,SGJ,1
SGJ,BBK,1
LKO,MLD,1
MLD,SAN,1
SAN,BLM,2
BLM,HRI,3
HRI,ROZA,1
ROZA,SPN,5
SPN,TLH,3
TLH,PMR,1
PMR,BE,2
BE,CBJ,3
CBJ,MIL,1
MIL,RMU,1
MB,KNT,1
KNT,SEO,1
SEO,DPR,1
DPR,NGG,1
NGG,NBD,1
NBD,CNK,1
CNK,RSI,1
RSI,LRJ,2
YJUD,JUDW,1
JUDW,UMB,1
UMB,UBC,4
UBC,RPJ,2
RPJ,SIR,4
SIR,KNN,1
KNN,LDH,1
LDH,PHR,5
PHR,PGW,5
JRC,TDO,3
TDO,DZA,3
DZA,MEX,3
MEX,PTKC,3
PTKC,SJNP,1
SJNP,KTHU,1
KTHU,CKDL,1
CKDL,HRNR,1
HRNR,SMBX,1
SMBX,VJPJ,1
VJPJ,JAT,1
SDAH,NH,1
NH,BDC,2
BDC,ABKA,1
ABKA,NDAE,1
NDAE,KWAE,1
KWAE,SALE,1
SALE,BZLE,1
BZLE,KGLE,1
KGLE,AZ,1
AZ,JRLE,1
JRLE,NILE,1
NILE,NFK,1
MLDT,OMLF,2
OMLF,EKI,1
EKI,SM,1
SM,BKRD,1
BKRD,HCR,1
HCR,KDPR,1
KDPR,LAV,1
LAV,KIR,1
KIR,SMO,1
SMO,CRR,1
CRR,KUE,1
KUE,NNA,1
NNA,THB,1
THB,NNR,1
NNR,MSK,1
MSK,MNE,1
MNE,KFA,1
KFA,SBV,2
MTJ,HTC,1
HTC,KSJ,1
KSJ,FBD,1
FBD,FGR,4
FGR,KJN,1
KJN,CPA,1
CPA,CNB,4
RBL,GNG,1
GNG,AME,3
PBH,BSB,1
MGS,SSM,1
GAYA,DHN,1
ASN,KOAA,1
NK,NR,1
NR,LS,1
LS,MMR,1
CSN,JL,1
BSL,RV,2
RV,BAU,2
KNW,TLV,1
TLV,CAER,1
CAER,KKN,1
KKN,HD,1
HD,TBN,1
TBN,BPF,1
BPF,ET,1
ET,BGTA,1
BGTA,SGP,1
SGP,PPI,1
PPI,BKH,2
BKH,SCKR,1
SCKR,GAR,2
GAR,KY,1
KY,NU,2
NU,SRID,1
SRID,MML,1
SHR,KTE,2
KTE,JKE,2
JKE,MYR,1
STA,JTW,1
JTW,MJG,1
MJG,MKP,1
MKP,DBR,1
DBR,SRJ,1
SRJ,ACOI,2
ACOI,MNF,1
MNF,BDL,2
CAR,ARW,1
ARW,MGS,1
MGS,ZNA,2
ZNA,DLN,1
DLN,GMR,1
GMR,CSA,2
CSA,BXR,2
BXR,BEA,1
BEA,ARA,1
ARA,BTA,2
BTA,SDE,2
SDE,DNR,1
PNBE,RJPB,7
SBG,PPT,1
PPT,CLG,1
CLG,EKC,2
EKC,GGA,2
GGA,BGP,1
BGP,AKN,2
AKN,SGG,2
SGG,BUP,2
BUP,JMP,2
JMP,DRH,2
DRH,AHA,2
AHA,KJH,2
KJH,KIUL,2
LKR,DMRX,1
DMRX,BRYA,1
BARH,ATL,1
ATL,BKP,1
BKP,KWO,2
KWO,KOO,2
RJPB,PNBE,4
KOO,KWO,3
KWO,BKP,1
BKP,ATL,3
ATL,BARH,3
BRYA,DMRX,1
DMRX,LKR,1
KIUL,KJH,1
BGP,GGA,2
GGA,EKC,2
EKC,CLG,2
KOTA,IDG,2
SWM,NNW,1
NNW,GGC,3
GGC,HAN,1
HAN,BXN,1
BXN,BTE,3
BTE,MTJ,4
RKM,TDL,2
TDL,CNB,1
ON,LKO,3
LKO,FD,2
ABP,SHG,2
JNU,BSB,1
ZNA,BWH,1
BWH,BXR,1
BBU,KTQ,2
KTQ,SSM,1
DOS,SEB,2
SEB,AUBR,1
AUBR,PES,2
PES,JHN,1
JHN,RFJ,1
RFJ,IMGE,2
IMGE,GRRU,2
GRRU,PRY,2
PRY,KSTA,2
KSTA,GAYA,2
GAYA,BELA,2
BELA,MDE,2
MDE,THA,2
THA,JHD,2
JHD,NDU,2
NDU,TEA,2
TEA,NDW,2
NDW,PFT,2
PFT,PPN,2
PPN,PNBE,1
DNR,BTA,1
BTA,ARA,1
ARA,GQN,1
GQN,PIRO,1
PIRO,XBKJ,1
XBKJ,GNK,1
GNK,SSM,1
SSM,KMGE,2
KMGE,KTQ,1
KTQ,KMGE,1
KMGE,SSM,2
SSM,GNK,1
GNK,XBKJ,1
XBKJ,PIRO,1
PIRO,GQN,1
GQN,ARA,1
BTA,DNR,1
ANVT,MB,1
MB,LKO,1
LKO,BSB,1
GGA,CLG,1
PPT,MZC,1
MZC,SBG,1
BHW,GMAN,2
GMAN,PKR,1
PKR,MRR,1
MRR,NHT,1
NHT,RPH,1
RPH,SNT,1
SNT,SURI,1
SURI,PAW,1
PAW,UDL,1
ASN,JOC,1
JOC,BJE,1
BJE,MHQ,1
MHQ,CRP,1
FUT,BKP,1
HTZ,KIUL,1
JMP,SGG,2
SGG,BGP,2
CLG,SBG,1
SBG,BHW,1
BHW,NFK,1
BRYA,BJU,1
BJU,BCA,2
BCA,DSS,1
BGP,JMP,2
JMP,AHA,2
AHA,KIUL,2
KTE,SGO,1
SGO,GUNA,1
GUNA,KOTA,1
KOTA,CNA,1
CNA,BHL,1
BHL,BJNR,1
BJNR,NSD,1
NSD,AII,1
KIUL,BJU,2
SPJ,MFP,4
MFP,HJP,3
HJP,CPR,2
BUI,MAU,1
MAU,KRT,1
KRT,MMA,2
SHG,ABP,1
AY,MUR,2
ATT,DLI,1
ANVT,GZB,3
GZB,PKW,1
PKW,HPU,2
HPU,AMRO,3
AMRO,MB,3
MB,CH,2
CH,AO,2
AO,SPN,2
HRI,AMG,1
AMG,LKO,3
NHH,MFKA,2
MFKA,SLN,2
SLN,LBA,2
LBA,JOP,1
BSB,BCY,2
BCY,ARJ,1
ARJ,NDJ,1
NDJ,GCT,1
GCT,YFP,2
YFP,BUI,2
BUI,SIP,2
DGA,SEE,2
MFP,MTR,3
MTR,MAI,3
MAI,CAA,4
CAA,BMKI,2
SGL,RXL,2
MGS,PPTA,1
BJU,NJP,1
NJP,NBQ,1
GHY,JID,3
JID,HJI,2
HJI,LMG,1
LMG,NHLG,1
NHLG,BPB,1
BPB,KXJ,1
KXJ,DMR,1
DMR,ABSA,1
ABSA,AGTL,1
SVDK,CRWL,1
CRWL,UHP,1
UHP,MNWL,1
MNWL,JAT,1
JAT,BBMN,1
BBMN,VJPJ,1
VJPJ,SMBX,1
SMBX,HRNR,1
HRNR,CKDL,1
CKDL,CHNR,1
CHNR,KTHU,1
KTHU,SJNP,1
SJNP,PTKC,1
PTKC,MEX,1
MEX,DZA,1
DZA,TDO,1
TDO,JRC,1
SMK,SNP,1
SNP,NUR,1
SZM,DLI,1
DEE,SNP,1
SNP,GNU,2
GNU,SMK,2
SMK,PNP,2
PNP,GRA,1
GRA,KUN,1
KUN,NLKR,1
NLKR,KKDE,1
KKDE,SHDM,1
SHDM,UMB,1
CDG,CNDM,1
CNDM,KLK,1
CKTD,ATE,1
ATE,BNDA,1
BNDA,RGU,1
RGU,BSZ,1
BSZ,JSB,1
JSB,HAR,1
HAR,GTM,1
GTM,PTRE,1
PTRE,KTRR,1
KTRR,BZM,1
BZM,CNB,1
ALD,PRG,2
PRG,PFM,5
PFM,MEM,1
MEM,BTJ,2
BTJ,PBH,1
PBH,KDF,1
KDF,PPU,1
PPU,SLN,1
SLN,KBE,1
KBE,KJA,1
KJA,MEQ,1
MEQ,FD,1
LKO,BCN,1
BCN,HCP,2
HCP,RBL,2
RBL,KCJ,1
KCJ,GNG,1
PBH,DND,1
DND,BSE,1
BSE,JNH,2
JNH,SAW,1
SAW,BOY,1
BOY,BSB,1
DLI,GZB,1
LKO,BBK,4
BBK,DYD,1
DYD,FD,1
RBL,JAIS,1
JAIS,GNG,1
AME,ANTU,1
ANTU,PBH,1
PBH,BSE,1
JNH,BOY,1
BOY,SWPR,1
SWPR,BSB,1
BSB,SWPR,1
SWPR,PRF,1
PRF,BOY,2
BOY,SAW,1
SAW,JNH,1
JNH,BSE,1
BSE,DND,1
DND,PBH,1
PBH,ANTU,1
ANTU,AME,1
AME,GNG,1
GNG,JAIS,1
JAIS,RBL,1
RBL,BCN,1
BCN,LKO,1
LKO,SAN,1
HRI,AJI,2
AJI,SPN,1
TLH,BE,1
BE,RMU,4
MB,AMRO,5
AMRO,GJL,3
GJL,GMS,2
GMS,HPU,2
HPU,PKW,4
PKW,GZB,3
PFM,SWE,1
SWE,MEM,1
BTJ,VPO,1
VPO,PBH,1
PBH,CIL,1
CIL,JGJ,1
JGJ,ANTU,1
ANTU,MFL,1
MFL,AME,1
AME,TLKH,1
TLKH,GNG,1
GNG,BANI,1
BANI,KCJ,1
KCJ,JAIS,1
JAIS,FTG,1
FTG,RUM,1
RUM,RBL,1
RBL,GANG,1
GANG,HCP,1
HCP,KVG,1
KVG,BCN,1
BCN,SAGR,1
SAGR,NHN,1
NHN,KKAH,1
KKAH,MLJ,1
MLJ,UTR,1
UTR,BHAW,1
BHAW,LKO,1
LKO,AMG,3
AMG,SAN,2
SAN,HRI,2
AJI,ROZA,1
TLH,BLPU,1
BLPU,PMR,1
BE,PMR,1
PMR,BLPU,1
BLPU,TLH,1
TLH,SPN,1
SPN,ROZA,1
ROZA,AJI,1
AJI,HRI,1
HRI,SAN,2
SAN,AMG,2
LKO,UTR,1
UTR,MLJ,1
MLJ,KKAH,1
KKAH,NHN,1
NHN,SAGR,1
SAGR,BCN,1
BCN,KVG,1
KVG,HCP,1
HCP,GANG,1
GANG,RBL,1
RBL,RUM,1
RUM,FTG,1
FTG,JAIS,1
JAIS,KCJ,1
KCJ,BANI,1
BANI,GNG,1
GNG,TLKH,1
TLKH,AME,1
AME,MFL,1
MFL,ANTU,1
ANTU,JGJ,1
JGJ,CIL,1
CIL,PBH,2
PBH,VPO,2
VPO,BTJ,2
BTJ,MEM,1
MEM,SWE,2
SWE,PFM,2
PFM,PRG,4
BE,AO,1
AO,CH,2
CH,BJ,1
BJ,ALJN,1
ALJN,AGA,1
AGA,AGC,1
BINA,BHS,4
SGRL,KRLR,1
KRLR,MCQ,2
MCQ,OBR,1
OBR,CPU,1
CPU,AGY,1
AGY,CUK,1
CUK,RBGJ,1
RBGJ,LUSA,1
LUSA,SKGH,1
SKGH,CAR,1
BDL,MNF,1
MNF,MJA,1
MJA,NYN,1
NYN,ALD,1
PFM,RMC,1
RMC,LGO,1
LGO,KHNM,1
KHNM,GRMR,1
GRMR,PQN,1
PQN,UCR,1
UCR,LMN,1
LMN,RBL,1
RBL,HCP,1
HCP,BCN,1
BCN,NHN,1
NHN,LKO,1
HRI,SPN,3
LKO,NHN,1
NHN,BCN,1
RBL,LMN,1
LMN,UCR,1
UCR,PQN,1
PQN,GRMR,2
GRMR,KHNM,2
KHNM,LGO,1
LGO,RMC,2
RMC,PFM,1
PRG,ALD,1
ALD,NYN,2
NYN,MJA,1
MJA,MNF,1
CAR,SKGH,1
SKGH,LUSA,1
LUSA,RBGJ,1
RBGJ,CUK,1
CUK,AGY,1
AGY,CPU,1
CPU,OBR,2
OBR,MCQ,1
MCQ,KRLR,1
KRLR,SGRL,1
LDH,NMDA,1
NMDA,SASN,1
SASN,CDG,2
CDG,KLK,1
SEE,CPR,2
GCT,BSB,1
BSB,SLN,1
DLI,SZM,1
SZM,BHD,1
BHD,NUR,1
NUR,SNP,1
SIR,FGSB,1
FGSB,BSPN,1
BSPN,MRND,1
MRND,KRLI,1
KRLI,RPAR,1
RPAR,GANL,1
GANL,KART,1
NLDM,NNGL,1
NNGL,MTPR,1
MTPR,UHL,1
UHL,CHTL,1
CHTL,AADR,1
PTK,DNN,1
DNN,GSP,2
GSP,DHW,1
DHW,BAT,1
BAT,VKA,1
VKA,ASR,2
BME,UTL,1
UTL,BUT,1
BUT,BLT,1
BLT,SMR,1
SMR,LUNI,1
LUNI,BANE,1
BANE,JU,1
PURI,KUR,3
BBS,DNKL,1
DNKL,TLHD,1
