Source,Target,Weight
MLMR,MMK,4
MMK,CGL,2
CSMT,KYN,1
KYN,PUNE,1
PUNE,KWV,1
SUR,GUR,1
GUR,GR,1
GR,SDB,2
SDB,WADI,2
WADI,CT,1
SEM,TDU,1
VKB,BMT,1
KGP,BLS,6
BLS,BHC,7
BHC,JJKR,6
JJKR,CTC,5
KUR,BALU,5
BALU,BAM,3
BAM,IPM,2
IPM,PSA,1
PSA,CHE,6
CHE,VZM,6
VZM,VSKP,10
VSKP,SLO,5
SLO,RJY,7
RJY,TDD,3
TDD,EE,3
EE,BZA,6
BZA,GNT,3
GNT,PGRL,1
PGRL,MRGA,1
MRGA,NLDA,3
NLDA,RMNP,1
RMNP,SC,1
SC,RMNP,1
RMNP,NLDA,1
NLDA,MRGA,4
MRGA,PGRL,4
PGRL,GNT,1
GNT,BZA,6
BZA,EE,11
EE,TDD,7
TDD,RJY,4
RJY,SLO,10
SLO,VSKP,4
VSKP,VZM,10
VZM,CHE,3
CHE,PSA,3
PSA,IPM,1
IPM,BAM,3
BAM,BALU,3
BALU,KUR,5
KUR,BBS,11
BBS,CTC,6
CTC,JJKR,3
JJKR,BHC,3
BHC,BLS,3
BLS,KGP,2
KGP,SRC,4
SRC,HWH,4
BZA,MDR,3
MDR,KMT,3
KMT,DKJ,3
DKJ,MABD,3
MABD,KDM,2
KDM,WL,2
WL,KZJ,3
JUC,PGW,2
RPJ,UMB,2
UMB,KKDE,3
KKDE,KUN,4
KUN,PNP,5
PNP,NDLS,1
DBA,JHS,1
LAR,BINA,3
MMR,AWB,1
AWB,J,3
J,PBN,1
PAU,NED,4
HYB,SC,2
SC,KMC,2
KMC,NZB,3
NZB,MUE,1
MUE,NED,4
PAU,BMF,1
BMF,HNL,1
AK,KNW,1
BPL,UJN,2
UJN,RTM,3
RTM,MDS,2
MDS,NMH,2
NMH,COR,2
COR,BHL,2
BHL,AII,2
KZJ,WL,3
WL,MABD,1
MABD,KMT,1
KMT,BZA,3
TDD,NDD,3
NDD,RJY,3
RJY,APT,1
APT,SLO,1
SLO,PAP,2
PAP,ANV,1
ANV,TUNI,4
TUNI,NRP,1
NRP,YLM,1
YLM,AKP,1
AKP,DVD,4
DVD,VSKP,6
COA,CCT,1
CCT,SLO,1
SLO,DWP,1
DWP,RJY,1
RJY,KVR,1
KVR,NDD,1
NDD,TDD,1
MABD,NKD,1
NKD,WL,1
KZJ,ZN,2
ZN,ALER,4
ALER,BG,4
BG,SC,3
GNT,SAP,2
SAP,PGRL,2
PGRL,NDKD,2
NDKD,VNUP,2
VNUP,MRGA,2
NLDA,CTYL,1
CTYL,NRDP,1
NRDP,SC,1
BMT,SNF,1
SNF,LPI,1
LPI,SKP,2
SKP,VKB,2
BPA,RVKH,1
RVKH,MCI,4
RDM,PDPL,3
PDPL,OEA,1
OEA,JMKT,1
JMKT,KZJ,1
KZJ,GNP,2
GNP,ZN,2
TPTY,RU,8
RU,KHT,4
KHT,GDR,2
GDR,BZA,1
KMT,MABD,1
MABD,WL,1
WL,JMKT,2
JMKT,PDPL,2
PDPL,KRMR,1
SRC,KGP,6
KGP,TATA,6
TATA,CKP,5
CKP,ROU,5
ROU,JSG,7
JSG,BSP,4
BSP,R,7
DURG,G,6
G,NGP,7
NGP,MJRI,1
MJRI,WANI,1
WANI,PMKT,1
PMKT,ADB,1
ADB,KNVT,1
KNVT,HEM,1
HEM,MUE,1
NGP,BTBR,1
BTBR,SEGM,1
SEGM,WRR,1
WRR,CD,1
BPQ,MAGH,3
MAGH,SKZR,1
ZN,SC,1
NZM,MTJ,2
MRJ,RBG,1
MAO,VSG,2
KCG,JCL,2
JCL,MBNR,2
MBNR,GWD,2
GWD,KRNT,2
DHNE,GY,2
DMM,PKD,1
HUP,GBD,1
GBD,DBU,1
DBU,YNK,1
YNK,BNCE,1
BNCE,BNC,1
HTE,ROU,1
JSG,RIG,3
RIG,BSP,2
WR,BD,3
AK,BSL,5
NK,KYN,2
MAS,SPE,2
SPE,GDR,1
GDR,NLR,9
NLR,OGL,6
OGL,CLX,5
CLX,TEL,1
TEL,BZA,5
RJY,TUNI,1
TUNI,AKP,4
AKP,VSKP,2
PSA,BAM,2
YPR,KJM,1
KPD,CTO,3
CTO,TPTY,2
RU,GDR,3
NLR,BZA,2
BZA,RJY,3
VZM,PVPT,1
PVPT,RGDA,1
RGDA,KSNG,1
KSNG,TIG,4
TIG,BLGR,4
SBP,JSG,3
ROU,HTE,3
JJKR,NRG,1
NRG,CTC,1
CTC,MCS,2
MCS,BBS,4
KUR,KASR,1
KASR,DEG,2
DEG,SIL,2
SIL,PURI,5
MAS,GDR,1
CLX,BPP,4
BPP,TEL,3
SLO,ANV,3
VZM,CPP,2
CPP,CHE,2
CHE,NWP,2
NWP,PSA,2
PSA,SPT,2
SPT,IPM,2
BAM,CAP,3
CAP,BALU,1
BAM,PSA,5
RJY,BZA,3
BZA,NLR,1
NLR,GDR,11
GDR,RU,2
RU,TPTY,6
TPTY,CTO,1
CTO,KPD,1
JTJ,WFD,1
WFD,KJM,1
KJM,BNC,1
HWH,SRC,5
SRC,ULB,3
ULB,MCA,1
MCA,TMZ,1
TMZ,KATI,1
KATI,RMRB,1
RMRB,DGHA,1
NGP,BD,1
BSL,NK,1
TIG,SFC,1
SFC,BLGR,2
BLGR,LSX,2
LSX,BRPL,2
BRPL,BRGA,3
BRGA,HKG,3
HKG,SBP,3
SBPD,RGL,2
RGL,JSG,3
JSG,BEH,3
BEH,BMB,3
BMB,GPH,3
GPH,GP,3
GP,ROU,2
ROU,MOU,1
MOU,GOL,1
GOL,SWR,1
SWR,CKP,1
CKP,RKSN,2
RKSN,SINI,2
SINI,TATA,2
TATA,RHE,1
RHE,GUD,2
GUD,GTS,2
GTS,CKU,1
CKU,JGM,1
JGM,KGP,2
ALD,CAR,1
CAR,RBGJ,1
RBGJ,CPU,1
CPU,RNQ,1
RNQ,NUQ,1
NUQ,GHQ,1
GHQ,GHD,2
GHD,DTO,2
DTO,BRWD,2
BRWD,LTHR,2
LTHR,TORI,2
TORI,KLRE,2
KLRE,PTRU,1
PTRU,BRKA,2
BRKA,RMT,2
RMT,MURI,2
MURI,RNC,5
RNC,HTE,3
SBPD,RAIR,3
RAIR,BONA,2
BONA,ANGL,3
ANGL,TLHD,3
TLHD,MRDL,1
MRDL,DNKL,1
DNKL,NQR,1
NQR,MCS,1
KUR,SIL,3
VSKP,DVD,2
DVD,SLO,2
BZA,OGL,5
OGL,NLR,8
GDR,MS,2
MS,CGL,2
CGL,VM,2
PBR,LPJ,1
LPJ,JAM,1
JAM,HAPA,4
RJT,SUNR,3
ADI,ANND,5
ST,NDB,4
NDB,BSL,1
G,RJN,3
R,BYT,4
BSP,CPH,3
CPH,RIG,2
RIG,JSG,2
BCT,BVI,1
BVI,BL,1
BL,ST,2
BH,VS,1
VS,BRC,3
BL,BIM,2
BIM,AML,2
AML,NVS,2
NVS,MRL,2
MRL,ST,1
ST,KIM,1
KIM,KSB,2
KSB,AKV,1
AKV,BH,3
BH,PLJ,1
PLJ,MYG,2
MYG,BRC,1
BRC,SMLA,1
SMLA,DRL,1
DRL,GDA,2
GDA,PPD,1
PPD,LMK,1
LMK,DHD,1
DHD,LMK,2
LMK,PPD,2
PPD,GDA,1
GDA,DRL,1
DRL,SMLA,1
SMLA,BRC,2
BRC,MYG,2
MYG,PLJ,2
PLJ,BH,2
BH,AKV,4
AKV,KSB,3
KSB,KIM,3
KIM,ST,2
ST,MRL,1
MRL,NVS,5
NVS,AML,1
AML,BIM,5
BIM,BL,3
ST,BL,4
BL,VAPI,6
BVI,BCT,1
GIMB,SIOB,3
SIOB,DHG,2
DHG,ADI,1
ADI,BRC,3
BRC,RTM,5
RTM,KOTA,3
KOTA,AF,1
TDL,CNB,5
GAYA,DHN,1
HWH,ASN,1
GAYA,SSM,1
SSM,MGS,1
CNB,TDL,2
TDL,AF,5
AF,KOTA,1
KOTA,RTM,2
BRC,ADI,2
ADI,DHG,1
DHG,SIOB,1
SIOB,GIMB,1
PNBE,DNR,2
DNR,ARA,1
ARA,BXR,1
BXR,MGS,1
AF,BXN,1
BXN,GGC,1
GGC,SWM,3
KOTA,NAD,1
BHUJ,GIMB,1
GIMB,BCOB,2
BCOB,SIOB,2
SIOB,AAR,1
AAR,SNLR,1
SNLR,RDHP,1
RDHP,DEOR,1
DEOR,BLDI,1
BLDI,DISA,2
DISA,PNU,2
ST,BSR,2
BSR,BVI,2
CLT,CAN,5
CAN,KGQ,4
KGQ,MAJN,4
MAJN,UD,4
UD,KUDA,2
KUDA,BYNR,2
BYNR,BTJL,2
BTJL,GOK,1
GOK,KAWR,1
KAWR,MAO,3
MAO,THVM,1
CDG,UMB,5
PNP,ROK,1
ROK,BNW,1
BNW,RE,1
RE,AWR,3
AWR,DO,1
GTJT,JP,1
JP,FL,5
FL,KSG,2
HWH,BDC,3
BWN,PAN,3
PAN,DGR,4
ASN,STN,1
STN,CRJ,1
CRJ,JMT,2
JMT,VDS,2
VDS,MDP,1
MDP,JSME,3
JSME,STL,1
STL,JAJ,1
JAJ,GHR,1
GHR,JMU,1
JMU,MNP,1
MNP,BSQP,4
BSQP,KIUL,4
KIUL,LKR,5
LKR,MKB,5
MKB,DMRX,2
DMRX,BRYA,2
BRYA,HTZ,1
HTZ,MKA,1
MKA,MOR,3
MOR,PHK,3
PHK,BARH,3
BARH,ATL,3
ATL,BKP,3
PNC,GZH,4
GZH,PNBE,1
DNR,NEO,3
NEO,SDE,3
SDE,BTA,2
BTA,KWR,3
KWR,KUA,3
KUA,ARA,3
BEA,BYN,2
BYN,RPR,1
RPR,DURE,1
MGS,CAR,1
CAR,MZP,1
ALD,BRE,1
BRE,SRO,1
SRO,KGA,1
KGA,FTP,1
FTP,BKO,1
BKO,CNB,1
CNB,GOY,2
GOY,PNK,2
PNK,RURA,1
RURA,JJK,1
JJK,PHD,1
PHD,ULD,1
ULD,BNT,1
BNT,ETW,1
ETW,JGR,1
JGR,BDN,1
BDN,SKB,1
IDH,AGC,1
PWL,AST,6
AST,BVH,6
BVH,FDN,6
FDN,FDB,6
FDB,TKD,6
TKD,OKA,6
OKA,NZM,6
NZM,TKJ,4
TKJ,NDLS,1
NDLS,DKZ,2
DKZ,SSB,5
SSB,NNO,4
NNO,BGZ,4
BGZ,SPZ,3
SPZ,ROK,3
ROK,JNA,1
JNA,JIND,1
JIND,UCA,1
UCA,NRW,1
NRW,TUN,2
JHL,BLZ,1
BLZ,MSZ,2
MSZ,MAUR,2
MAUR,BTI,2
BTI,GDB,2
GDB,MOT,2
MOT,ABS,2
ABS,SGNR,2
HWH,SRP,3
SRP,CGR,1
CGR,BDC,1
DGR,RNG,1
ASN,BRR,1
BRR,DHN,1
DHN,GMO,3
GMO,PNME,1
PNME,HZD,1
HZD,PSB,1
PSB,KQR,1
KQR,PRP,1
PRP,TKN,2
TKN,GAYA,2
GAYA,GRRU,1
GRRU,RFJ,1
RFJ,JHN,1
JHN,PES,1
PES,AUBR,1
AUBR,SEB,1
SEB,DOS,1
DOS,SSM,1
SSM,KTQ,1
KTQ,BBU,1
BBU,DGO,1
DGO,KMS,1
KMS,SYJ,1
SYJ,CDMR,1
CDMR,MGS,1
MGS,KEI,1
KEI,BSB,2
BSB,BTP,3
BTP,KSF,1
KSF,JLL,1
JLL,ZBD,1
ZBD,JNU,2
JNU,SHG,2
SHG,BWI,2
BWI,MLPR,1
MLPR,ABP,2
ABP,GGJ,3
GGJ,AY,3
AY,ACND,3
ACND,FD,3
FD,SLW,2
SLW,RDL,2
RDL,DYD,3
DYD,SGJ,1
SGJ,BBK,1
BBK,LKO,3
LKO,SAN,1
SAN,BLM,1
BLM,HRI,2
HRI,AJI,1
AJI,ROZA,1
ROZA,SPN,1
SPN,TLH,1
TLH,PMR,1
PMR,BE,1
BE,NRS,1
NRS,RMU,1
RMU,MB,2
MB,SEO,1
SEO,DPR,1
DPR,NGG,1
NGG,NBD,1
NBD,LRJ,1
LRJ,JWP,1
JWP,HW,1
HW,RWL,1
RWL,DWO,1
DWO,DDN,1
NFK,TDLE,1
TDLE,PKR,1
PKR,RJG,1
RJG,MRR,1
MRR,NHT,1
NHT,RPH,1
RPH,MLV,1
MLV,SNT,1
SNT,AMP,3
AMP,PNE,1
PNE,BHP,2
BHP,BDH,2
BDH,GKH,1
GKH,BWN,1
BWN,BDC,3
BDC,HWH,4
BWN,BHP,2
BHP,PNE,3
PNE,AMP,1
AMP,SNT,2
SNT,RPH,2
KGM,HDW,2
HDW,LKU,2
LKU,HLDD,2
HLDD,RUPC,2
RUPC,BLQR,2
BLQR,RMU,1
RMU,BE,3
SPN,ROZA,2
ROZA,HRI,1
HRI,LJN,2
JLD,GD,1
GKP,CC,1
CC,DEOS,1
DEOS,BTT,5
BTT,BHTR,1
BHTR,BTK,2
BTK,MW,2
MW,ZRDE,1
ZRDE,SV,2
SV,DDA,2
DDA,CW,2
CW,EKMA,1
EKMA,DDP,2
DDP,CPR,1
DGA,NYO,1
NYO,SEE,1
HJP,BNR,1
BNR,GRL,1
GRL,MFP,1
MFP,DOL,1
DOL,KRBP,1
KRBP,KPGM,3
KPGM,SPJ,3
DSS,BCA,1
BCA,BJU,2
BJU,KIUL,1
JAJ,STL,1
STL,JSME,1
MDP,VDS,2
VDS,JMT,2
JMT,CRJ,3
CRJ,RNPR,2
RNPR,STN,1
STN,ASN,1
ASN,RNG,1
RNG,UDL,3
UDL,DGR,3
DGR,PAN,1
PAN,BWN,1
AZ,NFK,1
NFK,MLDT,4
MLDT,EKI,1
EKI,GZO,1
GZO,BNDP,1
BNDP,GRMP,1
GRMP,BLGT,1
LGL,BQG,1
BQG,JJG,2
JJG,MBB,3
MBB,CSZ,3
CSZ,BPC,3
BPC,BEB,1
BEB,REJ,3
REJ,PLY,2
PLY,DEB,1
DEB,BTY,1
BTY,KNJ,1
KNJ,RHA,1
RHA,SDAH,1
APDJ,HOJ,1
HOJ,HSA,1
HSA,DLO,1
DLO,NMZ,2
NMZ,SGUJ,2
SGUJ,NJP,3
NJP,AUB,3
AUB,KNE,3
KNE,DLK,5
DLK,BOE,4
BOE,KDPR,1
KDPR,HCR,2
HCR,MLDT,1
NFK,PKR,3
PKR,RPH,3
RPH,SNT,3
AMP,BHP,2
BHP,BWN,3
BWN,KQU,1
KQU,DAKE,1
DAKE,BNXR,1
BNXR,SDAH,22
SDAH,BNXR,26
BNXR,NH,1
BHP,AMP,1
RPH,NHT,1
NHT,MRR,1
MRR,PKR,1
PKR,NFK,2
SDAH,NH,1
BDC,ABKA,1
ABKA,NDAE,1
KWAE,SALE,1
SALE,BZLE,1
BZLE,KGLE,1
KGLE,AZ,1
AZ,JRLE,1
JRLE,NILE,1
NILE,NFK,1
MLDT,OMLF,2
OMLF,EKI,1
EKI,SM,1
SM,BKRD,1
BKRD,HCR,1
HCR,KDPR,2
KDPR,LAV,1
LAV,KIR,2
KIR,PRNA,1
PRNA,BNKI,1
BNKI,MRIJ,1
MRIJ,DMH,1
DMH,SHC,1
SHC,SBV,2
SBV,MNE,2
MNE,KGG,6
KGG,BGS,4
BGS,BJU,5
BJU,HJP,3
HJP,PPTA,1
DLK,TETA,1
TETA,SUD,1
SUD,BOE,1
BOE,AZR,3
AZR,KWE,1
KWE,LAV,1
KIR,SMO,1
SMO,CRR,1
CRR,KUE,1
KUE,KTRH,1
KTRH,NNA,1
NNA,THB,2
THB,NNR,1
NNR,MSK,1
MSK,MNE,1
KGG,LKN,1
LKN,BGS,1
BJU,DKGS,2
DKGS,MKA,1
MKA,BARH,1
BARH,BKP,1
FUT,BKG,4
BKG,PNC,3
PNC,BKG,1
BKG,FUT,1
MKA,HTZU,1
HTZU,RJO,2
RJO,DKGS,2
DKGS,GHX,2
GHX,BJU,2
BJU,BGS,8
BGS,LKN,3
LKN,KGG,2
KGG,MNE,8
MNE,MSK,2
MSK,NNR,2
NNR,THB,3
THB,NNA,2
NNA,KTRH,2
KTRH,KUE,2
KUE,CRR,2
CRR,SMO,3
SMO,KIR,3
KIR,LAV,1
LAV,KWE,1
KWE,AZR,1
AZR,BOE,1
BOE,SUD,1
SUD,TETA,1
TETA,DLK,1
DLK,KNE,3
NJP,SGUJ,1
SGUJ,NMZ,1
NMZ,BNV,1
BNV,DLO,1
DLO,HSA,1
HSA,APDJ,1
APDJ,NBQ,1
GLPT,KYQ,2
DHN,SDBH,1
SDBH,PEH,1
PEH,SDMD,1
SDMD,BJE,1
BJE,SNTD,1
SNTD,ADRA,1
ADRA,ANR,2
ANR,PRR,3
PRR,BBM,2
BBM,CNI,2
CNI,TATA,1
DHN,TET,1
TET,GMO,1
GMO,NMG,1
NMG,PNME,1
PNME,CCK,1
CCK,HZD,1
HZD,CBH,1
CBH,PSB,1
PSB,SMND,1
SMND,HRE,2
HRE,KQR,2
KQR,GJD,2
GJD,GAP,1
GAP,PRP,2
DGHR,JSME,1
JSME,KBQ,2
KBQ,SNQ,2
SNQ,MUW,2
MUW,MDP,2
CRJ,KMME,1
KMME,DHN,1
GMO,TELO,2
TELO,CRP,2
CRP,BKSC,2
BKSC,PNW,1
PNW,KSX,1
KSX,JAA,2
JAA,MURI,2
AII,NSD,1
NSD,BJNR,1
BJNR,BHL,1
BHL,CNA,1
CNA,KOTA,1
KOTA,GUNA,2
GUNA,SGO,1
SGO,KTE,1
PNC,KIUL,1
KIUL,AHA,2
AHA,JMP,2
JMP,BGP,2
ANVT,GZB,6
GZB,HPU,2
HPU,MB,2
BE,HRI,1
HRI,LKO,1
PBH,BSB,1
PNC,BKP,1
BKP,HTZ,1
HTZ,KIUL,1
BGP,SBG,1
SBG,MLDT,1
MLDT,KTJ,1
KTJ,NFK,1
NFK,DGLE,1
DGLE,NILE,1
NILE,JRLE,1
JRLE,AZ,1
AZ,KGLE,1
KGLE,BZLE,1
BZLE,SALE,1
SALE,KWAE,1
KWAE,NDAE,1
NDAE,ABKA,1
ABKA,BDC,1
ASN,BURN,3
BURN,MDKD,1
MDKD,MDF,2
MDF,ADRA,1
ADRA,CJN,1
CJN,BQA,1
BQA,ODM,1
ODM,VSU,1
VSU,GBA,1
GBA,CDGR,1
CDGR,SLB,1
SLB,MDN,1
MDN,KGP,1
KGP,PKU,2
PKU,TMZ,1
TMZ,DZKT,1
DZKT,HLZ,1
TATA,KND,2
KND,CNI,2
CNI,BBM,2
BBM,PRR,2
PRR,ANR,1
ANR,JOC,1
JOC,BURN,2
BURN,ASN,5
BURN,JOC,1
JOC,ANR,1
CNI,KND,1
KND,TATA,1
DLI,ATT,1
RXL,BGU,2
BGU,SMI,2
SMI,RUSD,1
RUSD,MFP,1
MFP,HJP,4
HJP,SEE,7
SEE,DGA,2
DGA,CPR,2
CPR,SIP,3
SIP,BUI,3
BUI,YFP,2
YFP,GCT,2
GCT,NDJ,1
NDJ,ARJ,1
ARJ,BCY,3
BCY,BSB,2
JOP,LBA,2
LBA,SLN,3
LKO,AMG,3
AMG,HRI,2
HRI,SPN,3
SPN,AO,2
AO,CH,2
CH,MB,3
MB,AMRO,3
AMRO,HPU,3
HPU,PKW,3
PKW,GZB,3
GZB,ANVT,5
GZB,PKW,2
PKW,HPU,2
HPU,AMRO,1
AMRO,MB,3
MB,CH,3
CH,AO,1
AO,SPN,1
SPN,HRI,2
HRI,AMG,1
AMG,LKO,2
RXL,SGL,2
SGL,BMKI,4
BMKI,CAA,2
CAA,MAI,4
MAI,MTR,3
MTR,MFP,2
GCT,ARJ,2
AGTL,ABSA,1
ABSA,DMR,1
DMR,KXJ,1
KXJ,BPB,1
BPB,NHLG,2
NHLG,LMG,2
LMG,HJI,2
HJI,JID,1
JID,GHY,2
NBQ,NJP,1
NJP,BJU,1
PPTA,MGS,1
CNB,ANVT,1
DLI,DKZ,7
SSB,BGZ,1
BGZ,ROK,2
JIND,NRW,2
NRW,JHL,1
JHL,LHA,1
LHA,SFMU,1
SFMU,SAG,3
DUI,MET,2
MET,LDH,2
JRC,TDO,1
TDO,DZA,1
DZA,MEX,1
MEX,PTK,1
PTK,MEX,1
DZA,TDO,1
TDO,JRC,1
LDH,MET,1
MET,DUI,1
DUI,SAG,1
SAG,SFMU,1
SFMU,LHA,1
LHA,JHL,1
JHL,NRW,1
NRW,JIND,1
JIND,ROK,1
ROK,BGZ,1
BGZ,NNO,1
NNO,SSB,1
SSB,DKZ,1
DKZ,DLI,2
TKJ,CSB,9
CSB,NDLS,9
NDLS,DSB,6
DSB,DKZ,6
ROK,KLNK,2
KLNK,BNW,2
BNW,BWK,2
BWK,HNS,1
HNS,STD,3
STD,HSR,4
HSR,ADR,2
ADR,BHT,2
BHT,DING,2
DING,SSA,2
NDLS,CSB,10
CSB,TKJ,10
TKJ,NZM,5
NZM,OKA,6
OKA,TKD,6
TKD,FDB,7
FDB,FDN,6
FDN,BVH,6
BVH,AST,5
AST,PWL,5
PWL,HDL,1
HDL,KSV,1
KSV,CHJ,1
CHJ,MTJ,1
MTJ,FHT,1
FHT,RKM,1
SZM,DLI,1
DLI,SBB,1
SBB,GZB,5
GZB,KRJ,1
KRJ,ALJN,2
ALJN,HRS,1
HRS,TDL,1
FZD,SKB,2
SKB,ETW,2
ETW,BNT,2
BNT,PHD,2
PHD,JJK,1
JJK,RURA,1
RURA,CNB,1
ON,BQP,1
BQP,TQA,1
TQA,RRS,1
RRS,LLJ,1
LLJ,DMW,1
DMW,JPD,1
JPD,UCR,1
UCR,PQN,1
PQN,GRMR,1
GRMR,KHNM,1
KHNM,LGO,1
LGO,PFM,1
PFM,PRG,2
HPU,GMS,1
GMS,GJL,1
GJL,AMRO,2
BE,PMR,1
PMR,TLH,1
TLH,SPN,1
SPN,AJI,1
AJI,HRI,1
HRI,BLM,1
BLM,SAN,1
SAN,LKO,1
LKO,BCN,1
BCN,RBL,1
RBL,JAIS,1
JAIS,GNG,1
GNG,AME,2
AME,ANTU,1
ANTU,PBH,1
PBH,DND,1
DND,BSE,1
BSE,JNH,1
JNH,SAW,1
SAW,BOY,1
BOY,PRF,1
PRF,SWPR,1
SWPR,CHH,1
CHH,BSB,1
UJN,MKC,2
MKC,SFY,1
SFY,PFR,1
PFR,BRRG,1
BRRG,KHRJ,1
KHRJ,RTA,1
RTA,GUNA,1
GUNA,ASKN,2
ASKN,MNV,1
MNV,BINA,1
LAR,JHS,2
KSV,FDB,1
NZM,GZB,2
GZB,MTC,2
MTC,MOZ,2
MOZ,DBD,2
DBD,SRE,2
SRE,RK,4
RK,HW,3
HW,DDN,2
SRE,DBD,2
DBD,MOZ,2
GZB,NZM,1
NZM,FDB,2
FDB,KSV,1
KSV,MTJ,2
BINA,MNV,2
MNV,ASKN,1
ASKN,GUNA,2
GUNA,RTA,2
RTA,KHRJ,1
KHRJ,BRRG,1
BRRG,PFR,3
PFR,SFY,1
SFY,MKC,2
MKC,UJN,2
BE,AO,1
AO,DUB,1
DUB,CH,1
CH,BBA,1
BBA,ALJN,1
TDL,RKM,1
AGC,MRA,1
HBJ,ET,4
HD,KNW,1
LDH,SMRL,1
SMRL,NMDA,1
NMDA,MRND,1
MRND,KRLI,2
KRLI,RPAR,1
RPAR,ANSB,1
ANSB,NLDM,2
BNW,HNS,1
SSA,KNL,1
KNL,RMN,1
RMN,BTI,1
RK,LRJ,2
LRJ,NBD,3
NBD,MB,4
BSB,GCT,3
GCT,BUI,3
SPJ,BJU,6
UMB,UBC,5
UBC,RPJ,2
RPJ,PTA,1
PTA,NBA,1
NBA,DUI,1
DUI,BNN,1
BNN,TAPA,1
TAPA,PUL,2
PUL,BTIC,1
BTIC,BTI,2
LDH,SIR,1
SIR,UMB,1
SRE,NBD,1
SPN,SCC,1
SCC,BUW,2
BUW,GD,2
MUR,BST,4
SPJ,ROA,2
ROA,HPO,2
HPO,SLNA,1
SLNA,KGG,1
MNE,DHT,1
DHT,SBV,1
SBV,SHC,4
DLI,DEE,4
DEC,PM,6
PM,GGN,2
GGN,GHH,2
GHH,PTRD,2
PTRD,KIP,1
KIP,RE,1
RE,BWL,1
BWL,HSI,1
HSI,KRH,1
KRH,AWR,2
AWR,MKH,1
MKH,RHG,1
RHG,BU,1
BU,BKI,1
DO,GADJ,3
JP,JOB,1
JOB,FL,1
FL,NAC,1
NAC,MKN,1
MKN,DNA,3
DNA,MTD,3
MTD,GOTN,3
GOTN,RKB,1
RKB,JU,2
JU,MMY,1
MMY,TIW,2
TIW,OSN,2
OSN,MWT,1
MWT,PLCJ,1
PLCJ,RDRA,2
RDRA,POK,2
POK,AQG,2
AQG,SBLT,2
SBLT,JSM,2
GZB,MDNR,1
MDNR,MTC,1
MTC,MUT,2
MUT,MOZ,1
YJUD,JUDW,1
JUDW,RAA,1
RAA,UMB,1
RPJ,SIR,1
SIR,KNN,1
KNN,DOA,1
DOA,LDH,1
LDH,PHR,1
PHR,PGW,1
LGH,NAL,1
NAL,GJN,1
GJN,KLYT,1
KLYT,DTRD,1
DTRD,NKRA,1
NKRA,SIRD,1
SIRD,BAF,1
BAF,MAAR,1
MAAR,PLCJ,1
RDRA,AQG,1
HSR,BNW,1
BNW,ROK,1
ROK,PNP,1
KKDE,UMB,1
ADI,SBI,3
SBI,MSH,2
MSH,UJA,1
UJA,SID,1
SID,PNU,1
PNU,DISA,1
DISA,BLDI,1
BLDI,DQN,2
DQN,RNV,2
RNV,MBNL,2
MBNL,MON,2
MON,JOR,2
JOR,MKSR,2
MKSR,SMR,2
SMR,LUNI,3
LUNI,BGKT,1
BME,UTL,1
UTL,BUT,1
BUT,BLT,2
BLT,SMR,2
PNU,SID,2
SID,UJA,2
UJA,MSH,2
MSH,SBI,4
SBI,ADI,4
BRC,AKV,3
AKV,ST,3
BSR,KYN,2
KYN,LNL,2
PUNE,SUR,3
SUR,BJP,1
BJP,BGK,1
BGK,GDG,1
GDG,UBL,3
UBL,DVG,1
DVG,ASK,1
ASK,TK,1
BTP,JOP,1
LKO,ON,4
SKB,TDL,2
FL,SBR,2
SBR,NAC,2
NAC,KMNC,2
KMNC,MKN,2
GOTN,JU,2
JNH,PBH,1
AME,GNG,2
GNG,RBL,2
JU,RKB,3
RKB,GOTN,1
GOTN,MTD,4
NAC,SBR,2
SBR,FL,2
FL,JP,7
GADJ,DO,4
TDL,SKB,1
SKB,CNB,1
RBL,GNG,1
PBH,JNH,1
JNH,BOY,2
BOY,BSB,2
BME,BUT,1
JU,GOTN,3
MTD,NGO,3
NGO,NOK,3
NOK,DSO,1
DSO,BKN,1
BKN,LGH,1
LGH,DHRR,1
DHRR,LKS,1
LKS,MHJ,1
MHJ,SOG,1
SOG,PGK,1
PGK,HMH,1
HMH,MNSR,1
MNSR,SGRA,1
SGRA,DABN,1
DABN,MBY,1
MBY,SGF,1
SGF,BTI,1
BTI,BTIC,2
BTIC,BCU,2
BCU,PUL,1
PUL,TAPA,2
TAPA,BNN,1
BNN,DUI,1
DUI,NBA,1
NBA,PTA,1
PTA,RPJ,1
UMB,DHPR,1
DHPR,CDG,1
CDG,CNDM,1
CNDM,KLK,1
UMB,JUDW,1
JUDW,YJUD,1
LRJ,MZM,1
MZM,BSKR,3
BSKR,BJO,2
BJO,HLDR,1
HLDR,CPS,1
CPS,MNDR,1
MNDR,GJL,1
CH,SPN,1
BTT,MAU,1
MAU,ARJ,1
ARJ,BSB,1
GAYA,GMO,1
GMO,BJE,1
BJE,PRR,1
PRR,TATA,1
KGP,SHM,1
MAU,MMA,1
MMA,AMH,1
AMH,SHG,2
SHG,ABP,2
ABP,FD,1
FD,LKO,1
CNB,ALJN,3
ALJN,GZB,1
LKO,FD,4
FD,ABP,1
ABP,SHG,1
SHG,AMH,2
AMH,MMA,1
MMA,MAU,1
PUNE,ANG,1
ANG,KPG,1
LKO,GD,3
HW,LRJ,1
MB,PLS,2
