Source,Target,Weight
HYB,SC,17
SC,NLDA,9
NLDA,MRGA,21
MRGA,VNUP,8
VNUP,NDKD,6
NDKD,PGRL,12
PGRL,SAP,16
SAP,GNT,16
GNT,TEL,6
TEL,NDO,16
NDO,BPP,17
BPP,CLX,25
OGL,SKM,11
SKM,KVZ,12
GDR,NYP,9
NYP,SPE,9
MLMR,VM,7
VRI,ALU,11
ALU,LLI,1
LLI,SRGM,2
SRGM,GOC,2
GOC,TPJ,18
TPJ,PDKT,8
PDKT,KKDI,5
KKDI,PDKT,5
PDKT,TPJ,8
TPJ,SRGM,8
SRGM,LLI,2
LLI,ALU,1
ALU,VRI,10
VM,MLMR,7
TBM,MBM,19
MBM,MS,20
MAS,PER,4
PER,AJJ,1
KPD,AB,9
AB,JTJ,5
KJM,BNC,13
JTJ,AB,5
AB,KPD,9
WJR,SHU,4
SHU,AJJ,3
AJJ,SHU,4
SHU,WJR,4
WJR,MCN,8
MCN,KPD,3
KPD,GYM,8
GYM,AB,2
AB,VN,8
VN,JTJ,23
BWT,MLO,5
MLO,WFD,7
WFD,KJM,12
KJM,WFD,11
WFD,MLO,6
MLO,BWT,5
JTJ,VN,20
VN,AB,8
AB,GYM,2
GYM,KPD,8
KPD,MCN,3
MCN,WJR,8
BPP,TEL,9
MCI,SKZR,7
TEL,BPP,9
TIR,PGI,7
PAY,NLE,2
NLE,KZE,11
THVM,KKW,3
KKW,THVM,3
KZE,NLE,11
NLE,PAY,2
PGI,TIR,7
RN,KUDL,10
KUDL,MAO,1
MAO,CNO,4
CNO,KAWR,4
ANKL,GOK,4
KUDA,BKJ,5
BKJ,UD,5
UD,MULK,3
MULK,SL,5
SL,MAQ,3
MAQ,SL,3
SL,MULK,5
MULK,UD,3
UD,BKJ,5
BKJ,KUDA,5
GOK,ANKL,4
KAWR,CNO,4
CNO,MAO,4
MAO,KUDL,1
KUDL,RN,10
KPD,SA,8
TCR,AFK,1
ERN,TRTR,7
TRTR,KTYM,3
VAK,TVP,3
KTYM,TRTR,2
TRTR,ERN,7
AFK,TCR,1
SA,KPD,8
KPD,AVD,1
AVD,PER,3
KTYM,VARD,1
VARD,ERS,1
TCR,OTP,8
KPD,CTO,19
CTO,TPTY,12
TPTY,RU,56
NLR,BZA,9
RDM,BPQ,4
BPQ,RDM,4
BZA,NLR,9
RU,TPTY,55
TPTY,CTO,14
CTO,KPD,23
OTP,TCR,8
ERS,VARD,1
VARD,KTYM,1
YNK,HUP,9
HUP,YNK,8
YNK,BNC,2
ASK,DVG,5
DVG,UBL,4
DWR,BGM,4
BGM,MRJ,7
MRJ,PUNE,2
PUNE,MMR,2
MMR,PUNE,2
PUNE,MRJ,2
MRJ,BGM,8
BGM,DWR,5
UBL,DVG,5
DVG,ASK,5
DG,SDN,3
SDN,MDU,5
CVP,TEN,8
TEN,CVP,7
MDU,SDN,7
SDN,DG,3
TEN,VLY,7
VLY,NCJ,8
NCJ,CAPE,12
CAPE,NCJ,12
NCJ,VLY,8
VLY,TEN,7
ALU,TPJ,3
TPJ,ALU,3
TPJ,MPA,4
MPA,DG,4
DG,ABI,7
ABI,KQN,7
KQN,MDU,14
MDU,KQN,14
KQN,ABI,7
ABI,DG,7
DG,MPA,4
MPA,TPJ,4
NCJ,TEN,4
KQN,DG,14
MS,BZA,2
NGP,BZU,6
BZU,NGP,6
GDR,MS,8
DG,KQN,13
TEN,NCJ,4
DMM,KRNT,1
KRNT,KCG,1
KCG,BPQ,1
BPQ,KCG,1
KCG,KRNT,1
KRNT,DMM,1
DMM,YPR,2
BZA,MS,1
MS,MBM,6
MBM,TBM,5
CGL,TMV,1
ALU,KKPM,1
KKPM,LLI,1
SRGM,TPTN,4
TPTN,GOC,4
TPJ,GOC,18
GOC,TPTN,6
TPTN,SRGM,6
LLI,KKPM,1
KKPM,ALU,1
ALU,PNDM,2
PNDM,VRI,2
TMV,CGL,1
ST,UDN,20
UDN,VYA,4
VYA,NDB,3
NDB,DDE,5
DDE,AN,2
AN,JL,16
WR,HGT,2
WRR,CD,4
SKZR,MCI,6
MCI,WL,3
WL,MCI,3
CD,WRR,4
HGT,WR,2
JL,AN,16
AN,DDE,2
DDE,NDB,5
NDB,VYA,3
VYA,UDN,4
UDN,ST,19
BWT,BNCE,1
BNC,BWT,1
NCJ,TVC,3
SRC,SHM,14
SHM,SRC,14
SRC,KGP,26
TVC,NCJ,3
VPT,TTL,5
TTL,SVKS,5
SVKS,SVPR,5
SVPR,RJPM,5
RJPM,SNKL,5
SNKL,PBKS,5
PBKS,KDNL,5
KDNL,TSI,5
TSI,SCT,9
SCT,TSI,9
TSI,KDNL,5
KDNL,PBKS,5
PBKS,SNKL,5
SNKL,RJPM,5
RJPM,SVPR,5
SVPR,SVKS,5
SVKS,TTL,5
TTL,VPT,5
ALU,SRGM,7
SRGM,TPJ,7
SRGM,ALU,7
BAM,VSKP,4
VSKP,BAM,4
MS,CGL,4
SRT,TEN,1
TEN,SRT,1
CGL,MS,4
WL,SKZR,4
BSB,GCT,7
GCT,BSB,7
BOY,ALD,1
SKZR,WL,4
TUP,CBF,5
CBF,CBE,14
CBE,MTP,1
MTP,CBE,1
AJJ,JTJ,1
JTJ,MAP,3
MAP,SA,4
SA,MAP,4
MAP,JTJ,3
BNC,CRLM,2
CRLM,HSRA,3
SA,SGE,3
SGE,ED,3
ED,SGE,3
SGE,SA,3
HSRA,CRLM,4
CRLM,BNC,1
MAP,BQI,2
BQI,SA,4
SA,BQI,4
BQI,MAP,2
SA,TPT,8
TPT,BWT,5
BWT,TPT,5
TPT,SA,8
KPD,MAP,1
PGT,SRR,11
MAQ,KGQ,12
SRR,PGT,11
MAP,KPD,1
MAS,NYP,1
NYP,BZA,1
BPQ,SEGM,2
FDB,AGC,4
SEGM,BPQ,2
BZA,NYP,1
NYP,MAS,1
JTJ,TPT,8
TPT,MAP,3
MAP,TPT,2
TPT,JTJ,8
SHU,KPD,1
SBC,SSPN,2
SSPN,SBC,2
WFD,BWT,4
KPD,SHU,1
CGL,MMK,4
MMK,MLMR,7
MDU,TMQ,2
TMQ,VPT,5
CVP,KDU,7
KDU,MEJ,7
MEJ,MVN,3
MVN,TME,5
TME,TN,5
TN,MVN,2
MVN,MEJ,3
MEJ,KDU,8
KDU,CVP,8
VPT,TMQ,6
TMQ,MDU,2
MLMR,MMK,7
MMK,CGL,4
KPD,VN,12
VN,KPD,9
ED,PTJ,1
TRVL,QLN,1
QLN,KZK,1
KZK,TVC,3
TVC,KZK,6
KZK,QLN,1
QLN,TRVL,1
PTJ,ED,1
SUR,GUR,1
WADI,CT,4
CT,WADI,5
GUR,SUR,1
IPM,PSA,1
RJY,TDD,21
BZA,GNT,15
GNT,PGRL,2
PGRL,MRGA,4
NLDA,RMNP,2
RMNP,SC,2
SC,RMNP,2
RMNP,NLDA,2
MRGA,PGRL,6
PGRL,GNT,2
GNT,BZA,17
TDD,RJY,23
PSA,IPM,1
GNT,MAG,6
MAG,BZA,8
KMT,DKJ,13
DKJ,MABD,12
KZJ,GNP,5
GNP,ZN,4
ZN,ALER,7
ALER,BG,7
BG,SC,6
SC,BG,6
BG,ALER,7
ALER,ZN,7
ZN,GNP,4
GNP,KZJ,5
MABD,DKJ,13
DKJ,KMT,14
BZA,MAG,7
MAG,GNT,6
TU,DHNE,1
DHNE,TU,2
GDR,VDE,3
VDE,NLR,2
KVZ,BTTR,10
BTTR,NLR,10
NLR,VDE,2
VDE,GDR,2
MABD,KDM,10
KDM,WL,6
WL,KDM,5
KDM,MABD,10
DVD,AKP,28
TUNI,ANV,15
ANV,SLO,8
SLO,APT,9
APT,RJY,2
EE,NZD,3
NZD,BZA,4
BZA,NZD,4
NZD,EE,3
RJY,APT,2
APT,SLO,8
SLO,ANV,8
ANV,TUNI,16
AKP,DVD,26
AII,BHL,7
COR,NMH,5
NMH,MDS,8
MDS,RTM,6
UJN,BPL,4
KNW,AK,1
MUE,NZB,4
NZB,KMC,23
KMC,SC,6
SC,KMC,6
KMC,NZB,23
NZB,MUE,4
AK,KNW,1
BPL,UJN,4
RTM,MDS,6
MDS,NMH,8
NMH,COR,5
BHL,AII,7
BG,ZN,1
ZN,KZJ,8
CD,BUX,1
BUX,WRR,1
BVH,KSV,1
WRR,BUX,1
BUX,CD,1
KZJ,ZN,9
ZN,BG,1
CD,NGP,9
NGP,CD,9
RRB,AJP,5
AJP,HSD,1
HSD,JRU,1
HVR,YLG,2
YLG,UBL,3
UBL,YLG,3
YLG,HVR,3
JRU,HSD,1
HSD,AJP,1
AJP,RRB,5
AKP,YLM,11
YLM,NRP,5
NRP,TUNI,5
ANV,PAP,5
PAP,SLO,12
SLO,PAP,12
PAP,ANV,5
TUNI,NRP,5
NRP,YLM,5
YLM,AKP,11
TPTY,PAK,13
PAK,PIL,4
PIL,KCI,4
KCI,MPL,2
MPL,MCU,2
MCU,KRY,2
KRY,MGB,1
MGB,DMM,1
AD,RC,1
RC,VKB,1
VKB,SC,2
SC,VKB,2
VKB,RC,1
RC,AD,2
DMM,MGB,1
MGB,KRY,1
KRY,MCU,2
MCU,MPL,2
MPL,KCI,2
KCI,PIL,4
PIL,PAK,4
PAK,TPTY,12
RU,KHT,21
KHT,VKI,13
VKI,GDR,7
NLDA,CTYL,2
CTYL,RMNP,4
RMNP,BN,1
BN,SC,3
SC,BN,3
BN,RMNP,1
RMNP,CTYL,4
CTYL,NLDA,3
GDR,VKI,8
VKI,KHT,14
KHT,RU,21
LPI,CT,1
CT,YG,6
RC,GTL,4
GTL,RC,4
YG,CT,6
CT,LPI,1
COA,CCT,10
CCT,SLO,17
SLO,DWP,2
DWP,RJY,9
RJY,KVR,9
KVR,NDD,8
MABD,NKD,1
NKD,WL,4
WL,NKD,5
NKD,MABD,1
NDD,KVR,8
KVR,RJY,4
RJY,DWP,9
DWP,SLO,2
SLO,CCT,16
CCT,COA,9
WL,SC,3
SC,WL,3
VSG,MAO,8
ARA,PNBE,8
PNBE,ARA,8
THVM,VSG,1
CTYL,NRDP,1
NRDP,SC,1
SC,NRDP,1
NRDP,CTYL,1
MTM,CLU,11
CLU,PAV,11
PAV,VMD,11
VMD,KVM,11
KVM,GVL,11
GVL,NUJ,7
NUJ,GDV,7
GDV,BZA,15
BZA,KI,2
KI,MDR,1
ZN,SC,4
SC,ZN,4
MDR,KI,1
KI,BZA,2
BZA,GDV,15
GDV,NUJ,9
NUJ,GVL,9
GVL,KVM,11
KVM,VMD,11
VMD,PAV,11
PAV,CLU,11
CLU,MTM,11
JMKT,OEA,1
OEA,PDPL,1
MCI,RVKH,7
RVKH,BPA,1
BPA,RVKH,1
RVKH,MCI,7
PDPL,OEA,1
OEA,JMKT,1
KHT,GDR,9
WL,JMKT,3
PDPL,KRMR,1
KRMR,PDPL,2
JMKT,WL,4
GDR,KHT,8
KDM,NKD,4
NKD,KDM,5
PIL,MPL,2
MPL,KRY,2
KRY,DMM,3
KCG,KMC,1
NZB,DAB,2
DAB,MUE,5
MUE,DAB,6
DAB,NZB,2
KMC,KCG,1
DMM,KRY,3
KRY,MPL,2
MPL,PIL,2
MUE,HEM,1
MJRI,NGP,2
NGP,MJRI,2
HEM,MUE,1
GY,DHNE,14
GWD,SRNR,5
SRNR,MBNR,2
KCG,SC,4
SC,KCG,5
MBNR,SRNR,2
SRNR,GWD,5
DHNE,GY,14
SKZR,MAGH,1
MAGH,BPQ,4
WRR,SEGM,1
SEGM,BTBR,1
BTBR,NGP,1
NGP,BTBR,1
BTBR,SEGM,1
SEGM,WRR,1
BPQ,MAGH,4
MAGH,SKZR,1
BAM,CHE,1
CHE,BAM,1
CCT,RJY,1
RJY,TNKU,2
TNKU,BVRT,4
BVRT,AKVD,13
AKVD,KKLR,14
KKLR,GDV,12
GDV,KKLR,13
KKLR,AKVD,16
AKVD,BVRT,14
BVRT,TNKU,4
TNKU,RJY,3
RJY,CCT,1
BWT,SA,4
CNGR,QLN,4
QLN,CNGR,4
SA,BWT,3
RBG,MRJ,1
MRJ,RBG,1
MAO,VSG,7
MYS,HAS,1
HAS,MYS,1
KZJ,MLY,2
MLY,SC,12
SC,MLY,11
MLY,KZJ,2
KCG,JCL,5
JCL,MBNR,13
DMM,PKD,3
PKD,DMM,3
MBNR,JCL,13
JCL,KCG,5
KZJ,PDPL,2
KATL,PAR,4
PDPL,KZJ,2
GNT,SC,1
SC,GNT,1
KCG,UR,1
UR,SHNR,1
SHNR,JCL,7
MBNR,WPR,3
WPR,GWD,2
TU,MOO,3
RJP,OBVP,1
OBVP,KOU,2
PAK,CTO,10
CTO,PAK,8
KOU,OBVP,2
OBVP,RJP,1
GWD,WPR,2
WPR,MBNR,3
JCL,SHNR,6
SHNR,UR,1
UR,KCG,1
RAJP,RN,1
TATA,CNI,5
CNI,PRR,1
PRR,BKSC,2
KQR,PRP,3
PRP,GAYA,2
GAYA,PRP,2
PRP,KQR,3
BKSC,PRR,2
PRR,CNI,1
CNI,TATA,6
YLM,TUNI,6
NDKD,MRGA,8
MRGA,NDKD,8
TUNI,YLM,6
VSKP,SCM,11
SCM,VZM,5
PVP,PVPT,10
PVPT,RGDA,9
RGDA,SPRD,11
SPRD,THV,8
THV,MNGD,5
MNGD,AMB,8
AMB,NRLR,5
NRLR,RPRD,10
RPRD,KSNG,7
KBJ,HSK,4
HSK,KRAR,1
KRAR,BGBR,7
BGBR,MSMD,7
NGP,MTY,1
MTY,NGP,1
MSMD,BGBR,7
BGBR,KRAR,7
KRAR,HSK,1
HSK,KBJ,4
KSNG,RPRD,7
RPRD,NRLR,10
NRLR,AMB,5
AMB,MNGD,8
MNGD,THV,5
THV,SPRD,9
SPRD,RGDA,13
RGDA,PVPT,9
PVPT,PVP,10
VZM,SCM,6
SCM,VSKP,11
CPH,SKT,5
SKT,CPH,5
ROU,HTE,7
HTE,ROU,7
KGP,SUA,2
SUA,JGM,3
JGM,CKU,6
CKU,GTS,7
GTS,RHE,2
RHE,TATA,4
TATA,RHE,4
RHE,GTS,2
GTS,CKU,7
CKU,JGM,6
JGM,SUA,3
SUA,KGP,1
MDN,VSU,8
VSU,BQA,12
ADRA,BJE,2
BJE,VAA,1
VAA,MHQ,1
MHQ,GMO,1
GMO,MHQ,1
MHQ,VAA,1
VAA,BJE,1
BJE,ADRA,2
BQA,VSU,12
VSU,MDN,8
HTE,RNC,14
MURI,JAA,11
JAA,BKSC,5
GMO,KQR,7
KQR,GMO,7
BKSC,JAA,5
JAA,MURI,11
RNC,HTE,15
JER,HIJ,3
HIJ,TATA,3
TATA,GMO,1
GMO,MGS,1
MGS,GMO,1
GMO,TATA,1
TATA,HIJ,3
HIJ,JER,3
KGP,BLDA,7
BLDA,DNT,2
DNT,JER,2
JER,BTS,4
BTS,BLS,2
JJKR,DNM,3
DNM,CTC,2
CTC,DNM,1
DNM,JJKR,3
BLS,BTS,2
BTS,JER,4
JER,DNT,2
DNT,BLDA,2
BLDA,KGP,7
BKSC,GMO,6
GMO,HZD,2
KQR,MGS,1
MGS,KQR,1
HZD,GMO,2
GMO,BKSC,6
KGP,GMDN,25
GMDN,MDN,1
MDN,SLB,6
SLB,CDGR,15
CDGR,GBA,15
GBA,VSU,6
VSU,ODM,4
ODM,BQA,5
BQA,JPH,1
JPH,ADRA,2
ADRA,ANR,5
ANR,PRR,8
PRR,ANR,8
ANR,ADRA,5
ADRA,JPH,2
JPH,BQA,1
BQA,ODM,5
ODM,VSU,4
VSU,GBA,6
GBA,CDGR,13
CDGR,SLB,13
SLB,MDN,6
MDN,GMDN,1
GMDN,KGP,25
RJY,TUNI,1
TUNI,RJY,1
JSG,SBPY,4
SBPY,ANGL,2
ANGL,TLHD,19
TLHD,DNKL,14
DNKL,TLHD,14
TLHD,ANGL,19
ANGL,SBPY,2
SBPY,JSG,4
ADI,MAN,24
MAN,ND,2
UDN,BIY,1
BIY,MID,2
MID,VYA,2
VYA,NWU,2
NWU,NDB,2
DDE,SNK,3
SNK,AN,1
AN,DXG,3
DXG,JL,3
G,AGN,6
AGN,DGG,4
DURG,BPHB,14
BPHB,R,13
BUA,KHS,1
RIG,BPH,4
BPH,BRJN,8
JSG,BMB,7
BMB,GP,7
GP,ROU,11
HWH,MCA,6
MCA,PKU,12
ROU,GP,11
GP,BMB,7
BMB,JSG,7
BRJN,BPH,8
BPH,RIG,4
KHS,BUA,1
R,BPHB,12
BPHB,DURG,12
DGG,AGN,4
AGN,G,6
JL,DXG,3
DXG,AN,3
AN,SNK,1
SNK,DDE,3
NDB,NWU,2
NWU,VYA,2
VYA,MID,2
MID,BIY,2
BIY,UDN,1
KSNG,RGDA,3
PVPT,VZM,2
VZM,PVPT,2
RGDA,KSNG,3
JJKR,NRG,1
NRG,CTC,1
CTC,MCS,4
MCS,BBS,9
KUR,KASR,2
KASR,DEG,9
DEG,SIL,4
SIL,PURI,17
PURI,SIL,17
SIL,DEG,4
DEG,KASR,9
KASR,KUR,2
BBS,MCS,10
MCS,CTC,4
CTC,NRG,1
NRG,JJKR,1
PSA,NWP,8
NWP,CHE,5
CHE,CPP,5
CPP,VZM,7
VZM,CPP,6
CPP,CHE,5
CHE,NWP,5
NWP,PSA,7
SIL,KUR,13
KUR,KAPG,1
KAPG,BALU,2
BALU,KIT,3
KIT,CAP,3
VBL,PVPT,2
MNGD,NRLR,1
NRLR,KSNG,1
G,BRD,4
JL,NDB,10
NDB,ST,20
ST,NDB,20
NDB,JL,10
BRD,G,4
KSNG,NRLR,1
NRLR,MNGD,1
PVPT,VBL,2
CAP,KIT,3
KIT,BALU,3
BALU,KAPG,2
KAPG,KUR,1
KUR,SIL,13
JTJ,WFD,1
WFD,JTJ,1
MCA,TMZ,4
TMZ,KATI,6
KATI,DGHA,6
DGHA,KATI,6
KATI,TMZ,6
TMZ,MCA,4
MCA,HWH,1
SNV,AJU,1
AJU,WSA,1
NAB,BPQ,1
BPQ,NAB,1
WSA,AJU,1
AJU,SNV,1
BSP,KGB,2
KGB,BIG,3
BIG,PND,3
APR,AAL,12
AAL,BUH,12
GAR,BKH,1
HBD,ODG,4
ODG,HBJ,3
HBJ,ODG,3
ODG,HBD,4
PPI,BKH,6
BKH,GAR,1
BUH,AAL,12
AAL,APR,12
PND,BIG,3
BIG,KGB,3
KGB,BSP,2
BSP,BYL,6
BYL,BYT,7
TLD,SLH,2
SLH,R,2
R,SLH,2
SLH,TLD,2
BYT,BYL,7
BYL,BSP,6
HWH,SRC,11
SRC,ULB,7
ULB,MCA,3
KATI,RMRB,2
RMRB,DGHA,2
DGHA,RMRB,2
RMRB,KATI,2
MCA,ULB,3
ULB,SRC,7
MCA,KGP,4
TPTY,KPD,3
KPD,TPTY,4
KGP,MCA,3
MCA,SRC,4
KGP,JGM,7
CNI,BBM,8
BBM,PRR,8
PRR,BBM,8
BBM,CNI,8
JGM,KGP,7
KUR,VZM,2
NLR,RU,2
VLR,VM,1
VM,VLR,1
RU,NLR,6
VZM,KUR,2
GTS,GUD,10
GUD,RHE,10
SINI,RKSN,6
RKSN,CKP,6
CKP,SWR,3
SWR,GOL,3
GOL,MOU,5
MOU,BNDM,3
BNDM,ROU,7
GP,GPH,4
GPH,BMB,4
BMB,BEH,4
BEH,JSG,4
JSG,RGL,7
RGL,SBPD,3
SBP,HKG,7
HKG,BRGA,4
BRGA,BRPL,8
BRPL,LSX,3
LSX,BLGR,3
BLGR,SFC,3
SFC,TIG,1
TIG,SFC,1
SFC,BLGR,3
BLGR,LSX,3
LSX,BRPL,3
BRPL,BRGA,8
BRGA,HKG,4
HKG,SBP,7
SBPD,RGL,3
RGL,JSG,7
JSG,BEH,4
BEH,BMB,4
BMB,GPH,4
GPH,GP,4
ROU,MOU,1
MOU,GOL,5
GOL,SWR,3
SWR,CKP,3
CKP,RKSN,6
RKSN,SINI,6
RHE,GUD,10
GUD,GTS,10
MURI,RMT,6
RMT,BRKA,8
PTRU,KLRE,4
KLRE,TORI,5
LTHR,BRWD,7
NUQ,RNQ,1
CPU,RBGJ,1
RBGJ,CAR,2
CAR,ALD,1
ALD,CAR,1
CAR,RBGJ,2
RBGJ,CPU,1
RNQ,NUQ,1
BRWD,LTHR,7
TORI,KLRE,5
KLRE,PTRU,4
BRKA,RMT,8
RMT,MURI,6
TATA,MURI,2
AME,GNG,14
GNG,RBL,6
ETW,FZD,2
FZD,HRS,1
HRS,MXK,1
MXK,ALJN,1
ALJN,MXK,1
MXK,HRS,1
HRS,FZD,1
FZD,ETW,2
RBL,GNG,6
GNG,AME,14
MURI,TATA,2
BRKA,TORI,2
LTHR,DTO,1
GHD,JPL,1
JPL,NBG,2
NBG,DOS,1
DOS,NBG,1
NBG,JPL,2
JPL,GHD,1
DTO,LTHR,1
TORI,BRKA,2
AK,NGP,3
G,R,2
SBP,ANGL,4
ANGL,SBP,4
R,G,2
NGP,AK,3
BQA,CJN,6
CJN,ADRA,2
ADRA,CJN,2
CJN,BQA,6
SRC,PKU,2
ADRA,SNTD,2
SNTD,BJE,8
BJE,SNTD,9
SNTD,ADRA,2
PKU,SRC,2
BGY,BPO,1
BPO,KCV,6
KCV,BTQ,6
BTQ,JOL,5
JOL,JRG,5
JRG,TKH,5
TKH,ROP,5
ROP,HIP,10
HIP,BLS,3
SORO,MKO,3
MKO,BHC,2
BHC,MKO,2
MKO,SORO,3
BLS,HIP,3
HIP,ROP,10
ROP,TKH,5
TKH,JRG,5
JRG,JOL,5
JOL,BTQ,5
BTQ,KCV,6
KCV,BPO,6
BPO,BGY,1
MCS,NQR,2
NQR,DNKL,2
DNKL,MRDL,2
MRDL,TLHD,2
ANGL,BONA,10
BONA,RAIR,9
RAIR,SBPD,5
SBPD,RAIR,5
RAIR,BONA,9
BONA,ANGL,10
TLHD,MRDL,2
MRDL,DNKL,2
DNKL,NQR,2
NQR,MCS,2
MS,GDR,7
SLO,DVD,8
DVD,SLO,7
BCT,DDR,9
BVI,PLG,7
PLG,BL,1
MAN,MHD,7
BL,DRD,1
DRD,BVI,6
DDR,BCT,9
MTC,MUT,17
MUT,MOZ,3
MOZ,MUT,3
MUT,MTC,18
PBR,LPJ,1
LPJ,JAM,3
RJT,SUNR,12
NDB,BSL,2
BSL,NDB,3
SUNR,RJT,12
JAM,LPJ,4
LPJ,PBR,1
BVI,BRC,1
BRC,BVI,1
BRC,DHD,9
DHD,BRC,9
BTE,NZM,1
MTC,RK,1
RK,MTC,1
NZM,BTE,1
SJP,HBJ,2
HBJ,BZU,1
BZU,HBJ,1
HBJ,SJP,2
MSH,UJA,12
UJA,PNU,2
FA,BER,2
PTRD,GGN,7
GGN,PTRD,7
BER,FA,2
PNU,UJA,2
UJA,MSH,12
BCH,AKD,2
KPP,SEH,5
JAT,BLA,4
BLA,SGRR,4
SGRR,MNWL,4
MNWL,RMJK,4
UHP,CRWL,1
CRWL,SVDK,1
SVDK,CRWL,2
CRWL,UHP,2
RMJK,MNWL,4
MNWL,SGRR,4
SGRR,BLA,4
BLA,JAT,4
SEH,KPP,5
AKD,BCH,2
BCT,ADH,2
ADH,BVI,13
PLG,DRD,3
BL,BIM,12
BIM,AML,14
AML,NVS,6
NVS,MRL,14
MRL,SCH,10
SCH,UDN,2
UDN,SCH,2
SCH,MRL,11
MRL,NVS,14
NVS,AML,5
AML,BIM,14
BIM,BL,10
DRD,PLG,2
PLG,BVI,5
BVI,ADH,12
ADH,BCT,2
MKC,SJP,2
PAR,KATL,4
SJP,MKC,2
BDTS,ADH,9
BVI,DRD,5
GGC,HAN,6
UBC,SIR,1
SIR,UBC,1
HAN,GGC,6
ADH,BDTS,10
BVI,BL,5
BH,VS,1
VS,BRC,10
BL,BVI,5
MRL,ST,2
ST,KIM,6
KIM,KSB,16
KSB,AKV,9
AKV,BH,23
BH,PLJ,4
PLJ,MYG,9
MYG,BRC,7
BRC,SMLA,3
SMLA,DRL,2
GDA,PPD,1
PPD,LMK,7
LMK,DHD,2
DHD,LMK,3
LMK,PPD,7
PPD,GDA,1
DRL,SMLA,2
SMLA,BRC,3
BRC,MYG,7
MYG,PLJ,8
PLJ,BH,5
BH,AKV,21
AKV,KSB,8
KSB,KIM,15
KIM,ST,6
ST,MRL,2
BVI,VR,3
VR,BOR,1
BIM,NVS,7
NVS,BIM,6
BOR,VR,1
VR,BVI,6
GIMB,SIOB,4
DHG,ADI,3
ADI,BRC,17
KOTA,AF,1
AF,KOTA,1
BRC,ADI,15
ADI,DHG,3
SIOB,GIMB,4
RTM,RMA,1
RMA,RTM,1
BVC,SGD,1
SGD,DLJ,4
DLJ,BTD,8
BTD,JVN,4
JVN,VG,3
SMBJ,AF,1
AF,SMBJ,1
VG,JVN,2
JVN,BTD,4
BTD,DLJ,7
DLJ,SGD,4
SGD,BVC,1
BL,UDN,3
UDN,NDB,6
NDB,UDN,7
UDN,BL,4
MHV,RLA,3
RLA,SVKD,3
SVKD,LMO,2
LMO,DAS,2
DAS,DLJ,3
BTD,LM,1
LM,WC,7
WC,JVN,7
NAD,KOTA,6
GGC,BXN,3
BXN,AF,4
AF,BXN,4
BXN,GGC,3
KOTA,NAD,6
PBR,WSJ,4
WSJ,JDH,1
JDH,UA,1
UA,JLR,1
JLR,GDL,1
RJT,VG,2
CPH,JSG,3
JSG,CPH,3
VG,RJT,2
GDL,JLR,1
JLR,UA,1
UA,JDH,1
JDH,WSJ,1
WSJ,PBR,4
KOTA,NDLS,3
NDLS,KOTA,3
SWM,DPA,13
DPA,SWM,14
ABR,AII,1
JP,GGN,1
GGN,JP,1
AII,ABR,1
BVI,BSR,6
PNU,DISA,5
DISA,BLDI,5
BLDI,DEOR,3
DEOR,RDHP,2
RDHP,SNLR,2
SNLR,AAR,1
AAR,SIOB,1
GIMB,BHUJ,2
BHUJ,GIMB,2
SIOB,AAR,1
AAR,SNLR,1
SNLR,RDHP,2
RDHP,DEOR,2
DEOR,BLDI,3
BLDI,DISA,5
DISA,PNU,5
BSR,BVI,5
MGN,THDR,7
THDR,BMI,2
BMI,RTM,4
RTM,BMI,4
BMI,THDR,2
THDR,MGN,7
MLGH,CNA,1
CNA,COR,7
COR,KIN,5
KIN,MVJ,3
MVJ,KIN,3
KIN,COR,6
COR,CNA,6
CNA,MLGH,1
VMA,SGZ,3
SGZ,VMA,3
VG,SRGT,4
SRGT,LM,1
LM,RUR,1
RUR,BTD,3
SGD,SOJN,10
SOJN,BVP,1
BVP,BVC,12
BVC,BVP,12
BVP,SOJN,1
SOJN,SGD,9
BTD,RUR,3
RUR,LM,1
LM,SRGT,1
SRGT,VG,4
MYA,SBC,1
BNC,HUP,1
GTL,DHNE,3
KZJ,MCI,2
MCI,KZJ,2
DHNE,GTL,3
HUP,BNC,1
SBC,MYA,1
BTJL,GOK,1
PLG,VAPI,3
VAPI,PLG,5
RE,AEL,1
AEL,NNL,1
NMK,SMPR,1
SMPR,RGS,4
RGS,RNW,1
RNW,FL,1
FL,RNW,1
RNW,RGS,1
RGS,SMPR,5
SMPR,NMK,2
NNL,AEL,1
AEL,RE,1
JP,GTJT,1
DO,AWR,1
RE,BNW,2
ROK,PNP,3
PNP,ROK,3
BNW,RE,2
AWR,DO,1
GTJT,JP,1
GADJ,AWR,1
AWR,GGN,1
GGN,AWR,1
AWR,GADJ,1
UJA,CHP,1
CHP,PNU,2
ABR,SOH,14
SOH,JWB,3
MJ,SOD,6
SOD,BER,4
BER,SOD,4
SOD,MJ,5
JWB,SOH,3
SOH,ABR,13
PNU,CHP,2
CHP,UJA,1
MVJ,FAN,9
FAN,KIN,4
BHL,MDL,3
MDL,GBP,1
GBP,BJNR,2
BJNR,GBP,2
GBP,MDL,1
MDL,BHL,2
KIN,FAN,3
FAN,MVJ,8
R,KRAR,1
DNKL,BBS,8
BBS,DNKL,8
KRAR,R,1
RTM,JAO,5
JAO,MDS,4
NMH,NBH,4
NBH,COR,6
